x, y, z
2.7986212e-01,  0.0000000e+00, -2.1752532e-02
2.0487986e-01,  0.0000000e+00, -1.9283175e-02
2.0623742e-01,  0.0000000e+00,  2.0668769e-02
2.8341707e-01,  0.0000000e+00,  2.0465157e-02
2.6251560e-01,  0.0000000e+00, -2.7139420e-02
1.9921239e-01,  0.0000000e+00, -1.3256816e-02
2.1167073e-01,  0.0000000e+00,  2.6021673e-02
2.9560606e-01,  0.0000000e+00,  1.5144448e-02
2.5017269e-01,  1.0842022e-19, -2.9266183e-02
1.9743161e-01,  1.0842022e-19, -8.2011438e-03
2.1853482e-01,  0.0000000e+00,  2.8607176e-02
3.0297922e-01, -1.0842022e-19,  7.6614326e-03
2.3607852e-01,  0.0000000e+00, -2.9588903e-02
1.9788546e-01,  0.0000000e+00, -9.0547736e-04
2.3252603e-01, -1.0842022e-19,  2.9556039e-02
3.0419425e-01,  0.0000000e+00, -5.2342503e-03
2.2079403e-01,  0.0000000e+00, -2.8973299e-02
1.9738386e-01,  0.0000000e+00,  6.8924804e-03
2.4747105e-01, -1.0842022e-19,  2.9474565e-02
2.9753008e-01,  0.0000000e+00, -1.3879562e-02
2.1288696e-01,  0.0000000e+00, -2.6833214e-02
1.9843071e-01,  0.0000000e+00,  1.2092518e-02
2.5923799e-01,  0.0000000e+00,  2.7925970e-02
2.8715489e-01, -5.4210109e-20, -1.9108045e-02
2.0765759e-01, -2.7105054e-20, -2.2274434e-02
2.0315612e-01, -5.4210109e-20,  1.7662268e-02
2.7530407e-01,  0.0000000e+00,  2.3368525e-02
2.7008114e-01,  0.0000000e+00, -2.5075710e-02
2.0133343e-01,  1.0842022e-19, -1.5894611e-02
2.0914025e-01,  0.0000000e+00,  2.3927787e-02
2.9078719e-01,  0.0000000e+00,  1.7683679e-02
2.5591316e-01,  0.0000000e+00, -2.8604753e-02
1.9779680e-01,  1.0842022e-19, -1.0832085e-02
2.1439190e-01, -1.0842022e-19,  2.7587902e-02
2.9949765e-01,  2.7105054e-20,  1.2264332e-02
2.4419546e-01,  0.0000000e+00, -2.9621589e-02
1.9744574e-01,  0.0000000e+00, -5.2309710e-03
2.2386004e-01, -1.0842022e-19,  2.9298285e-02
3.0511924e-01,  0.0000000e+00,  2.1245893e-03
2.2854611e-01,  0.0000000e+00, -2.9503335e-02
1.9771325e-01,  0.0000000e+00,  2.8752008e-03
2.3979268e-01,  0.0000000e+00,  2.9632651e-02
3.0152368e-01,  0.0000000e+00, -9.9039634e-03
2.1651360e-01, -1.0842022e-19, -2.8202510e-02
1.9751032e-01, -1.0842022e-19,  9.4158658e-03
2.5271327e-01,  1.0842022e-19,  2.9032926e-02
2.9365947e-01,  1.3552527e-20, -1.6285076e-02
2.1055354e-01,  0.0000000e+00, -2.5196336e-02
2.0001779e-01,  0.0000000e+00,  1.4363926e-02
2.6564373e-01,  0.0000000e+00,  2.6340090e-02
2.7997790e-01,  0.0000000e+00, -2.1710483e-02
2.0492437e-01,  0.0000000e+00, -1.9326480e-02
2.0619713e-01,  0.0000000e+00,  2.0625489e-02
2.8331053e-01,  5.4210109e-20,  2.0503458e-02
2.6260966e-01,  0.0000000e+00, -2.7116012e-02
1.9923567e-01,  1.0842022e-19, -1.3290226e-02
2.1163646e-01,  5.4210109e-20,  2.5997542e-02
2.9554935e-01,  0.0000000e+00,  1.5179721e-02
2.5024974e-01,  5.4210109e-20, -2.9259713e-02
1.9743323e-01,  0.0000000e+00, -8.2383822e-03
2.1847210e-01,  0.0000000e+00,  2.8595732e-02
3.0293836e-01,  0.0000000e+00,  7.7307494e-03
2.3618672e-01,  0.0000000e+00, -2.9590191e-02
1.9788254e-01, -5.4210109e-20, -9.6193080e-04
2.3241268e-01,  0.0000000e+00,  2.9555175e-02
3.0422773e-01,  0.0000000e+00, -5.1518543e-03
2.2087219e-01,  0.0000000e+00, -2.8984323e-02
1.9738322e-01, -5.4210109e-20,  6.8480756e-03
2.4738068e-01,  0.0000000e+00,  2.9480569e-02
2.9759169e-01,  0.0000000e+00, -1.3836150e-02
2.1292822e-01,  0.0000000e+00, -2.6858371e-02
1.9840728e-01,  0.0000000e+00,  1.2054508e-02
2.5913203e-01,  0.0000000e+00,  2.7950001e-02
2.8727545e-01, -1.0842022e-19, -1.9063546e-02
2.0770402e-01,  0.0000000e+00, -2.2328269e-02
2.0309672e-01,  0.0000000e+00,  1.7606885e-02
2.7514302e-01,  1.0842022e-19,  2.3423959e-02
2.7023720e-01, -5.4210109e-20, -2.5027682e-02
2.0138422e-01,  0.0000000e+00, -1.5947532e-02
2.0909442e-01,  0.0000000e+00,  2.3880818e-02
2.9068348e-01,  0.0000000e+00,  1.7727931e-02
2.5601491e-01,  5.4210109e-20, -2.8587197e-02
1.9781136e-01,  0.0000000e+00, -1.0873670e-02
2.1433645e-01,  0.0000000e+00,  2.7566223e-02
2.9943434e-01,  1.0842022e-19,  1.2325153e-02
2.4431509e-01, -1.0842022e-19, -2.9618924e-02
1.9744025e-01,  0.0000000e+00, -5.2938498e-03
2.2373870e-01,  0.0000000e+00,  2.9289302e-02
3.0509797e-01,  0.0000000e+00,  2.2426786e-03
2.2868706e-01,  0.0000000e+00, -2.9506505e-02
1.9772110e-01,  0.0000000e+00,  2.8053563e-03
2.3966234e-01,  0.0000000e+00,  2.9631477e-02
3.0157731e-01,  0.0000000e+00, -9.8297057e-03
2.1657966e-01,  0.0000000e+00, -2.8217663e-02
1.9750603e-01, -1.0842022e-19,  9.3747214e-03
2.5262553e-01,  0.0000000e+00,  2.9042045e-02
2.9372956e-01,  1.0842022e-19, -1.6246288e-02
2.1059215e-01,  5.4210109e-20, -2.5226612e-02
1.9998761e-01, -1.0842022e-19,  1.4324791e-02
2.6553265e-01,  0.0000000e+00,  2.6369574e-02
2.8009827e-01, -1.0842022e-19, -2.1667086e-02
2.0497025e-01,  1.0842022e-19, -1.9371339e-02
2.0615527e-01,  0.0000000e+00,  2.0580677e-02
2.8320092e-01, -1.0842022e-19,  2.0543280e-02
2.6270825e-01,  1.0842022e-19, -2.7091621e-02
1.9926005e-01,  0.0000000e+00, -1.3325101e-02
2.1160080e-01,  0.0000000e+00,  2.5972332e-02
2.9548934e-01,  0.0000000e+00,  1.5216652e-02
2.5033090e-01, -1.3552527e-20, -2.9252947e-02
1.9743488e-01,  0.0000000e+00, -8.2774785e-03
2.1840526e-01,  0.0000000e+00,  2.8583790e-02
3.0289620e-01,  1.0842022e-19,  7.8036782e-03
2.3630133e-01,  0.0000000e+00, -2.9591606e-02
1.9787923e-01,  0.0000000e+00, -1.0216848e-03
2.3229282e-01,  5.4210109e-20,  2.9554253e-02
3.0426406e-01,  1.0842022e-19, -5.0641156e-03
2.2095599e-01, -5.4210109e-20, -2.8995942e-02
1.9738264e-01, -5.4210109e-20,  6.8007575e-03
2.4728455e-01, -1.0842022e-19,  2.9486911e-02
2.9765564e-01,  0.0000000e+00, -1.3789835e-02
2.1297244e-01, -2.7105054e-20, -2.6885042e-02
1.9838266e-01, -6.7762636e-21,  1.2014045e-02
2.5902051e-01,  1.6940659e-21,  2.7975451e-02
2.8740335e-01,  2.7105054e-20, -1.9016176e-02
2.0775353e-01,  2.7105054e-20, -2.2385667e-02
2.0303338e-01,  0.0000000e+00,  1.7547753e-02
2.7497062e-01,  0.0000000e+00,  2.3483136e-02
2.7040505e-01,  1.0842022e-19, -2.4975929e-02
2.0143906e-01,  0.0000000e+00, -1.6004271e-02
2.0904562e-01,  1.0842022e-19,  2.3830280e-02
2.9057296e-01,  0.0000000e+00,  1.7775185e-02
2.5612458e-01, -2.1684043e-19, -2.8568166e-02
1.9782740e-01,  1.0842022e-19, -1.0917891e-02
2.1427811e-01,  0.0000000e+00,  2.7542903e-02
2.9936785e-01,  0.0000000e+00,  1.2389304e-02
2.4444207e-01,  0.0000000e+00, -2.9615928e-02
