x, y, z
3.0154421e-01,  0.0000000e+00, -9.8742036e-03
2.1653975e-01,  0.0000000e+00, -2.8208076e-02
1.9750920e-01,  0.0000000e+00,  9.3999334e-03
2.5268063e-01,  1.3552527e-20,  2.9035883e-02
2.9368403e-01,  0.0000000e+00, -1.6270611e-02
2.1056811e-01,  0.0000000e+00, -2.5206640e-02
2.0000827e-01,  0.0000000e+00,  1.4350117e-02
2.6560604e-01,  0.0000000e+00,  2.6349794e-02
2.8001816e-01,  0.0000000e+00, -2.1695603e-02
2.0493995e-01,  0.0000000e+00, -1.9341155e-02
2.0618350e-01,  0.0000000e+00,  2.0610587e-02
2.8327492e-01,  0.0000000e+00,  2.0516003e-02
2.6264069e-01,  1.0842022e-19, -2.7107907e-02
1.9924458e-01,  3.3881318e-21, -1.3300712e-02
2.1162687e-01,  1.0842022e-19,  2.5989507e-02
2.9553111e-01,  0.0000000e+00,  1.5189884e-02
2.5027200e-01,  0.0000000e+00, -2.9257356e-02
1.9743477e-01,  0.0000000e+00, -8.2484725e-03
2.1845526e-01,  5.4210109e-20,  2.8592309e-02
3.0292735e-01,  0.0000000e+00,  7.7485351e-03
2.3621466e-01,  0.0000000e+00, -2.9590193e-02
1.9788273e-01,  0.0000000e+00, -9.7607442e-04
2.3238546e-01,  0.0000000e+00,  2.9554610e-02
3.0423569e-01,  0.0000000e+00, -5.1316474e-03
2.2089191e-01,  0.0000000e+00, -2.8986518e-02
1.9738410e-01,  0.0000000e+00,  6.8376299e-03
2.4736028e-01,  0.0000000e+00,  2.9481503e-02
2.9760340e-01,  0.0000000e+00, -1.3826478e-02
2.1293756e-01, -1.0842022e-19, -2.6863061e-02
1.9840319e-01,  0.0000000e+00,  1.2046875e-02
2.5911227e-01,  1.0842022e-19,  2.7954198e-02
2.8729741e-01,  2.7105054e-20, -1.9055078e-02
2.0771276e-01,  0.0000000e+00, -2.2337826e-02
2.0308699e-01,  1.0842022e-19,  1.7596788e-02
2.7511443e-01,  0.0000000e+00,  2.3433529e-02
2.7026439e-01, -1.0842022e-19, -2.5019034e-02
2.0139373e-01,  0.0000000e+00, -1.5956472e-02
2.0908667e-01,  0.0000000e+00,  2.3872676e-02
2.9066650e-01,  0.0000000e+00,  1.7734903e-02
2.5603118e-01,  1.0842022e-19, -2.8584041e-02
1.9781429e-01,  0.0000000e+00, -1.0879751e-02
2.1432919e-01,  1.0842022e-19,  2.7562703e-02
2.9942606e-01,  0.0000000e+00,  1.2333098e-02
2.4433109e-01, -1.0842022e-19, -2.9618242e-02
1.9743955e-01,  0.0000000e+00, -5.3017068e-03
2.2372458e-01,  0.0000000e+00,  2.9287881e-02
3.0509498e-01,  1.0842022e-19,  2.2568355e-03
2.2870451e-01,  0.0000000e+00, -2.9506591e-02
1.9772297e-01,  0.0000000e+00,  2.7972254e-03
2.3964813e-01,  1.0842022e-19,  2.9631046e-02
3.0158328e-01,  1.0842022e-19, -9.8214036e-03
2.1658737e-01,  0.0000000e+00, -2.8218794e-02
1.9750647e-01,  0.0000000e+00,  9.3706392e-03
2.5261790e-01,  0.0000000e+00,  2.9042406e-02
2.9373507e-01,  0.0000000e+00, -1.6242958e-02
2.1059526e-01,  0.0000000e+00, -2.5228288e-02
1.9998701e-01,  0.0000000e+00,  1.4322169e-02
2.6552610e-01,  0.0000000e+00,  2.6370898e-02
2.8010390e-01,  0.0000000e+00, -2.1664622e-02
2.0497299e-01,  0.0000000e+00, -1.9373240e-02
2.0615362e-01,  0.0000000e+00,  2.0578526e-02
2.8319595e-01,  0.0000000e+00,  2.0544574e-02
2.6271118e-01,  0.0000000e+00, -2.7090449e-02
1.9926168e-01,  0.0000000e+00, -1.3325786e-02
2.1160072e-01,  0.0000000e+00,  2.5971472e-02
2.9548890e-01,  1.3552527e-20,  1.5216464e-02
2.5033002e-01, -1.0842022e-19, -2.9252540e-02
1.9743623e-01,  1.0842022e-19, -8.2766695e-03
2.1840747e-01,  2.7105054e-20,  2.8583662e-02
3.0289712e-01,  0.0000000e+00,  7.8012434e-03
2.3629715e-01,  0.0000000e+00, -2.9591258e-02
1.9788020e-01, -1.0842022e-19, -1.0193234e-03
2.3229820e-01,  0.0000000e+00,  2.9554004e-02
3.0426211e-01,  2.7105054e-20, -5.0680757e-03
2.2095219e-01,  0.0000000e+00, -2.8995013e-02
1.9738340e-01,  0.0000000e+00,  6.8033153e-03
2.4729021e-01,  0.0000000e+00,  2.9486146e-02
2.9765113e-01, -1.0842022e-19, -1.3792814e-02
2.1296930e-01,  0.0000000e+00, -2.6882539e-02
1.9838496e-01,  5.4210109e-20,  1.2017445e-02
2.5903029e-01, -5.4210109e-20,  2.7972785e-02
2.8739033e-01,  0.0000000e+00, -1.9020569e-02
2.0774879e-01,  0.0000000e+00, -2.2379708e-02
2.0304051e-01, -1.0842022e-19,  1.7553680e-02
2.7498821e-01,  0.0000000e+00,  2.3476757e-02
2.7038735e-01, -6.7762636e-21, -2.4981258e-02
2.0143401e-01,  3.3881318e-21, -1.5997886e-02
2.0905109e-01,  0.0000000e+00,  2.3835763e-02
2.9058510e-01,  0.0000000e+00,  1.7769472e-02
2.5611074e-01, -5.4210109e-20, -2.8570169e-02
1.9782644e-01,  0.0000000e+00, -1.0912099e-02
2.1428601e-01,  0.0000000e+00,  2.7545697e-02
2.9937584e-01, -5.4210109e-20,  1.2380159e-02
2.4442371e-01,  0.0000000e+00, -2.9616084e-02
1.9743545e-01, -5.4210109e-20, -5.3504209e-03
2.2363077e-01,  0.0000000e+00,  2.9280773e-02
3.0507909e-01,  0.0000000e+00,  2.3484672e-03
2.2881435e-01,  0.0000000e+00, -2.9509019e-02
1.9772907e-01,  0.0000000e+00,  2.7427255e-03
2.3954608e-01,  1.0842022e-19,  2.9630156e-02
3.0162500e-01,  5.4210109e-20, -9.7631460e-03
2.1663937e-01,  0.0000000e+00, -2.8230635e-02
1.9750363e-01,  0.0000000e+00,  9.3383205e-03
2.5254892e-01, -5.4210109e-20,  2.9049563e-02
2.9378987e-01,  0.0000000e+00, -1.6212473e-02
2.1062539e-01,  0.0000000e+00, -2.5252115e-02
1.9996302e-01,  0.0000000e+00,  1.4291402e-02
2.6543878e-01,  0.0000000e+00,  2.6394111e-02
2.8019872e-01,  1.0842022e-19, -2.1630388e-02
2.0500945e-01,  0.0000000e+00, -1.9408804e-02
2.0612035e-01,  0.0000000e+00,  2.0542988e-02
2.8310844e-01, -1.0842022e-19,  2.0576360e-02
2.6278986e-01,  0.0000000e+00, -2.7071012e-02
1.9928085e-01,  0.0000000e+00, -1.3353733e-02
2.1157185e-01,  0.0000000e+00,  2.5951330e-02
2.9544034e-01,  1.0842022e-19,  1.5246187e-02
2.5039544e-01,  0.0000000e+00, -2.9247150e-02
1.9743718e-01,  0.0000000e+00, -8.3082695e-03
2.1835385e-01,  0.0000000e+00,  2.8573993e-02
3.0286224e-01,  0.0000000e+00,  7.8603423e-03
2.3639026e-01,  0.0000000e+00, -2.9592478e-02
1.9787724e-01,  0.0000000e+00, -1.0680252e-03
2.3220021e-01,  0.0000000e+00,  2.9553303e-02
3.0429085e-01,  0.0000000e+00, -4.9961588e-03
2.2102077e-01, -5.4210109e-20, -2.9004531e-02
1.9738270e-01,  1.0842022e-19,  6.7644781e-03
2.4721141e-01,  0.0000000e+00,  2.9491344e-02
2.9770349e-01,  0.0000000e+00, -1.3754718e-02
2.1300550e-01,  5.4210109e-20, -2.6904453e-02
1.9836457e-01,  0.0000000e+00,  1.1984193e-02
2.5893858e-01,  0.0000000e+00,  2.7993678e-02
2.8749600e-01, -1.3552527e-20, -1.8981563e-02
2.0778950e-01,  0.0000000e+00, -2.2427043e-02
2.0298805e-01,  1.0842022e-19,  1.7504891e-02
2.7484573e-01,  0.0000000e+00,  2.3525625e-02
2.7052611e-01,  0.0000000e+00, -2.4938252e-02
2.0147953e-01,  0.0000000e+00, -1.6044934e-02
2.0901080e-01,  2.7105054e-20,  2.3793738e-02
2.9049299e-01,  0.0000000e+00,  1.7808581e-02
2.5620163e-01,  0.0000000e+00, -2.8554273e-02
1.9783986e-01,  0.0000000e+00, -1.0948608e-02
2.1423790e-01,  0.0000000e+00,  2.7526338e-02
2.9932068e-01,  0.0000000e+00,  1.2432831e-02
2.4452798e-01,  0.0000000e+00, -2.9613530e-02
1.9743096e-01,  5.4210109e-20, -5.4050066e-03
2.2352604e-01, -5.4210109e-20,  2.9272638e-02
3.0505836e-01,  0.0000000e+00,  2.4512293e-03
2.2893838e-01,  5.4210109e-20, -2.9511652e-02
1.9773567e-01,  6.7762636e-21,  2.6813529e-03
2.3943133e-01, -5.4210109e-20,  2.9629120e-02
3.0167251e-01,  1.0842022e-19, -9.6972557e-03
2.1669808e-01,  0.0000000e+00, -2.8243954e-02
1.9749979e-01, -1.0842022e-19,  9.3018503e-03
2.5247165e-01,  3.3881318e-21,  2.9057590e-02
2.9385322e-01,  0.0000000e+00, -1.6177992e-02
2.1065957e-01,  0.0000000e+00, -2.5278940e-02
1.9993617e-01,  0.0000000e+00,  1.4256667e-02
2.6533942e-01,  0.0000000e+00,  2.6420302e-02
2.8030617e-01,  0.0000000e+00, -2.1591694e-02
2.0505057e-01, -2.1684043e-19, -1.9449144e-02
