x, y, z
2.9075328e-01,  1.0842022e-19,  1.7699110e-02
2.5594876e-01,  0.0000000e+00, -2.8599497e-02
1.9780026e-01,  0.0000000e+00, -1.0847691e-02
2.1436948e-01,  0.0000000e+00,  2.7580529e-02
2.9947390e-01,  0.0000000e+00,  1.2289272e-02
2.4424466e-01,  0.0000000e+00, -2.9621228e-02
1.9744198e-01,  0.0000000e+00, -5.2576816e-03
2.2380699e-01,  0.0000000e+00,  2.9295074e-02
3.0511081e-01, -1.0842022e-19,  2.1760643e-03
2.2860742e-01,  0.0000000e+00, -2.9505318e-02
1.9771574e-01,  0.0000000e+00,  2.8441663e-03
2.3973352e-01,  0.0000000e+00,  2.9632773e-02
3.0154958e-01,  0.0000000e+00, -9.8701643e-03
2.1654371e-01,  1.0842022e-19, -2.8210648e-02
1.9750629e-01,  1.0842022e-19,  9.3959385e-03
2.5266836e-01,  0.0000000e+00,  2.9038613e-02
2.9369835e-01,  0.0000000e+00, -1.6265069e-02
2.1057380e-01,  2.7105054e-20, -2.5214089e-02
1.9999895e-01,  0.0000000e+00,  1.4341927e-02
2.6557884e-01,  0.0000000e+00,  2.6358140e-02
2.8005073e-01,  0.0000000e+00, -2.1685197e-02
2.0495089e-01,  0.0000000e+00, -1.9354111e-02
2.0617014e-01,  0.0000000e+00,  2.0598550e-02
2.8324330e-01,  0.0000000e+00,  2.0528916e-02
2.6267300e-01,  0.0000000e+00, -2.7101342e-02
1.9924993e-01,  0.0000000e+00, -1.3313486e-02
2.1161099e-01, -2.7105054e-20,  2.5981553e-02
2.9550889e-01,  1.0842022e-19,  1.5206509e-02
2.5030912e-01,  0.0000000e+00, -2.9255853e-02
1.9743264e-01,  0.0000000e+00, -8.2681253e-03
2.1841935e-01,  0.0000000e+00,  2.8587487e-02
3.0290681e-01,  0.0000000e+00,  7.7885100e-03
2.3627770e-01,  0.0000000e+00, -2.9592035e-02
1.9787875e-01, -5.4210109e-20, -1.0100806e-03
2.3231474e-01,  0.0000000e+00,  2.9555102e-02
3.0425908e-01,  0.0000000e+00, -5.0800594e-03
2.2094094e-01, -5.4210109e-20, -2.8994789e-02
1.9738129e-01,  0.0000000e+00,  6.8083558e-03
2.4729805e-01,  0.0000000e+00,  2.9486925e-02
2.9764926e-01,  0.0000000e+00, -1.3796141e-02
2.1296674e-01,  0.0000000e+00, -2.6883314e-02
1.9838320e-01, -6.7762636e-21,  1.2017789e-02
2.5902850e-01,  0.0000000e+00,  2.7974450e-02
2.8739653e-01,  2.7105054e-20, -1.9019499e-02
2.0775012e-01, -2.7105054e-20, -2.2383200e-02
2.0303546e-01,  0.0000000e+00,  1.7550793e-02
2.7497809e-01,  0.0000000e+00,  2.3481149e-02
2.7039915e-01,  0.0000000e+00, -2.4978325e-02
2.0143639e-01,  0.0000000e+00, -1.6002788e-02
2.0904585e-01,  0.0000000e+00,  2.3832101e-02
2.9057569e-01,  0.0000000e+00,  1.7775025e-02
2.5612443e-01,  1.6940659e-21, -2.8569008e-02
1.9782613e-01,  0.0000000e+00, -1.0918729e-02
2.1427540e-01,  0.0000000e+00,  2.7543144e-02
2.9936634e-01, -1.0842022e-19,  1.2392460e-02
2.4444858e-01,  0.0000000e+00, -2.9616446e-02
1.9743329e-01,  1.0842022e-19, -5.3644069e-03
2.2360223e-01,  0.0000000e+00,  2.9279461e-02
3.0507398e-01,  5.4210109e-20,  2.3766321e-03
2.2884844e-01,  0.0000000e+00, -2.9510512e-02
1.9772914e-01,  0.0000000e+00,  2.7250969e-03
2.3951149e-01,  5.4210109e-20,  2.9630703e-02
3.0164181e-01,  1.0842022e-19, -9.7431092e-03
2.1665737e-01,  0.0000000e+00, -2.8236294e-02
1.9749953e-01,  0.0000000e+00,  9.3256695e-03
2.5251923e-01, -1.0842022e-19,  2.9054012e-02
2.9381913e-01,  0.0000000e+00, -1.6198863e-02
2.1063944e-01,  0.0000000e+00, -2.5265480e-02
1.9994806e-01,  5.4210109e-20,  1.4275346e-02
2.6538948e-01,  0.0000000e+00,  2.6408170e-02
2.8025475e-01,  0.0000000e+00, -2.1611320e-02
2.0502925e-01,  0.0000000e+00, -1.9430685e-02
2.0609869e-01,  0.0000000e+00,  2.0521979e-02
2.8305425e-01,  0.0000000e+00,  2.0597190e-02
2.6284118e-01,  0.0000000e+00, -2.7059470e-02
1.9929184e-01,  0.0000000e+00, -1.3373303e-02
2.1154973e-01,  0.0000000e+00,  2.5938241e-02
2.9540674e-01,  1.3552527e-20,  1.5269735e-02
2.5044782e-01,  1.0842022e-19, -2.9244208e-02
1.9743566e-01,  0.0000000e+00, -8.3351557e-03
2.1830544e-01,  0.0000000e+00,  2.8566848e-02
3.0283405e-01, -1.0842022e-19,  7.9135470e-03
2.3647478e-01,  0.0000000e+00, -2.9594496e-02
1.9787273e-01,  0.0000000e+00, -1.1131435e-03
2.3210813e-01,  0.0000000e+00,  2.9553454e-02
3.0432062e-01,  1.0842022e-19, -4.9278213e-03
2.2108692e-01,  0.0000000e+00, -2.9014622e-02
1.9738043e-01,  0.0000000e+00,  6.7263380e-03
2.4713098e-01,  0.0000000e+00,  2.9497673e-02
2.9776057e-01,  0.0000000e+00, -1.3715866e-02
2.1304312e-01,  0.0000000e+00, -2.6928892e-02
1.9834103e-01, -1.6940659e-21,  1.1948231e-02
2.5883581e-01,  0.0000000e+00,  2.8017812e-02
2.8761524e-01,  0.0000000e+00, -1.8938149e-02
2.0783497e-01,  0.0000000e+00, -2.2481695e-02
2.0292659e-01,  1.0842022e-19,  1.7449066e-02
2.7468075e-01,  0.0000000e+00,  2.3582783e-02
2.7068928e-01,  0.0000000e+00, -2.4888302e-02
2.0153205e-01,  0.0000000e+00, -1.6100696e-02
2.0896222e-01,  0.0000000e+00,  2.3744337e-02
2.9038342e-01,  0.0000000e+00,  1.7856040e-02
2.5631121e-01, -5.4210109e-20, -2.8535712e-02
1.9785486e-01,  0.0000000e+00, -1.0993951e-02
2.1417712e-01,  0.0000000e+00,  2.7502862e-02
2.9925112e-01,  0.0000000e+00,  1.2500038e-02
