x, y, z
1.9770448e-01, -5.4210109e-20,  2.9476859e-03
2.3992749e-01,  0.0000000e+00,  2.9634147e-02
3.0146831e-01,  1.0842022e-19, -9.9802358e-03
2.1644524e-01,  0.0000000e+00, -2.8187497e-02
1.9751402e-01,  1.0842022e-19,  9.4575910e-03
2.5280154e-01,  0.0000000e+00,  2.9024208e-02
2.9358937e-01,  0.0000000e+00, -1.6323833e-02
2.1051523e-01, -1.0842022e-19, -2.5167017e-02
2.0004656e-01,  0.0000000e+00,  1.4402171e-02
2.6575146e-01,  0.0000000e+00,  2.6311915e-02
2.7986360e-01,  0.0000000e+00, -2.1752381e-02
2.0488003e-01,  0.0000000e+00, -1.9284050e-02
2.0623620e-01,  1.0842022e-19,  2.0668194e-02
2.8341496e-01,  0.0000000e+00,  2.0466406e-02
2.6251870e-01,  0.0000000e+00, -2.7139104e-02
1.9921250e-01,  0.0000000e+00, -1.3258363e-02
2.1166829e-01,  0.0000000e+00,  2.6020952e-02
2.9560318e-01, -1.0842022e-19,  1.5147129e-02
2.5017877e-01, -1.0842022e-19, -2.9266203e-02
1.9743102e-01,  0.0000000e+00, -8.2046509e-03
2.1852798e-01,  0.0000000e+00,  2.8606502e-02
3.0297550e-01,  1.0842022e-19,  7.6690773e-03
2.3609051e-01,  0.0000000e+00, -2.9589401e-02
1.9788452e-01,  5.4210109e-20, -9.1210508e-04
2.3251207e-01,  0.0000000e+00,  2.9556269e-02
3.0419946e-01,  8.4703295e-22, -5.2240425e-03
2.2080385e-01,  0.0000000e+00, -2.8975144e-02
1.9738304e-01,  0.0000000e+00,  6.8864818e-03
2.4745784e-01,  0.0000000e+00,  2.9475893e-02
2.9754030e-01,  0.0000000e+00, -1.3873140e-02
2.1289324e-01,  0.0000000e+00, -2.6837892e-02
1.9842573e-01,  0.0000000e+00,  1.2086014e-02
2.5921876e-01,  0.0000000e+00,  2.7930759e-02
2.8717808e-01,  0.0000000e+00, -1.9099903e-02
2.0766601e-01,  0.0000000e+00, -2.2285064e-02
2.0314407e-01,  0.0000000e+00,  1.7651592e-02
2.7527234e-01, -5.4210109e-20,  2.3379736e-02
2.7011249e-01, -1.0842022e-19, -2.5066355e-02
2.0134336e-01, -1.0842022e-19, -1.5905508e-02
2.0913020e-01,  6.7762636e-21,  2.3918381e-02
2.9076604e-01,  0.0000000e+00,  1.7693344e-02
2.5593562e-01, -1.0842022e-19, -2.8601322e-02
1.9779948e-01,  0.0000000e+00, -1.0841680e-02
2.1437828e-01,  0.0000000e+00,  2.7583251e-02
2.9948313e-01, -2.7105054e-20,  1.2279393e-02
2.4422526e-01,  0.0000000e+00, -2.9621274e-02
1.9744390e-01,  0.0000000e+00, -5.2469671e-03
2.2382861e-01,  1.0842022e-19,  2.9296275e-02
3.0511495e-01,  0.0000000e+00,  2.1552501e-03
2.2858280e-01,  0.0000000e+00, -2.9504433e-02
1.9771487e-01,  0.0000000e+00,  2.8568052e-03
2.3975785e-01,  0.0000000e+00,  2.9632638e-02
3.0153923e-01, -1.3552527e-20, -9.8840422e-03
2.1653163e-01, -1.0842022e-19, -2.8207132e-02
1.9750844e-01,  0.0000000e+00,  9.4042545e-03
2.5268737e-01,  0.0000000e+00,  2.9036091e-02
2.9368200e-01,  0.0000000e+00, -1.6273561e-02
2.1056505e-01,  0.0000000e+00, -2.5206323e-02
2.0000741e-01,  0.0000000e+00,  1.4351468e-02
2.6560714e-01,  0.0000000e+00,  2.6350164e-02
2.8001829e-01,  0.0000000e+00, -2.1696280e-02
2.0493950e-01, -1.0842022e-19, -1.9341833e-02
2.0618256e-01, -1.6940659e-21,  2.0610402e-02
2.8327285e-01,  0.0000000e+00,  2.0517544e-02
2.6264450e-01,  0.0000000e+00, -2.7107829e-02
1.9924370e-01,  0.0000000e+00, -1.3302996e-02
2.1162252e-01, -5.4210109e-20,  2.5988703e-02
2.9552753e-01,  0.0000000e+00,  1.5194240e-02
2.5028177e-01, -5.4210109e-20, -2.9257542e-02
1.9743318e-01,  1.0842022e-19, -8.2543955e-03
2.1844397e-01,  0.0000000e+00,  2.8591210e-02
3.0292141e-01,  0.0000000e+00,  7.7616865e-03
2.3623528e-01, -5.4210109e-20, -2.9591135e-02
1.9788056e-01,  0.0000000e+00, -9.8763794e-04
2.3236045e-01,  0.0000000e+00,  2.9555091e-02
3.0424446e-01,  2.7105054e-20, -5.1136416e-03
2.2090879e-01,  0.0000000e+00, -2.8989843e-02
1.9738220e-01, -1.0842022e-19,  6.8269999e-03
2.4733681e-01,  0.0000000e+00,  2.9483890e-02
2.9762243e-01,  1.0842022e-19, -1.3814981e-02
2.1294853e-01,  5.4210109e-20, -2.6871483e-02
1.9839447e-01,  0.0000000e+00,  1.2035202e-02
2.5907741e-01,  0.0000000e+00,  2.7962817e-02
2.8733874e-01,  0.0000000e+00, -1.9040429e-02
2.0772814e-01,  0.0000000e+00, -2.2357037e-02
2.0306474e-01,  0.0000000e+00,  1.7577511e-02
2.7505645e-01,  1.0842022e-19,  2.3453862e-02
2.7032212e-01,  0.0000000e+00, -2.5001895e-02
2.0141168e-01,  0.0000000e+00, -1.5976346e-02
2.0906915e-01,  0.0000000e+00,  2.3855398e-02
2.9062709e-01,  0.0000000e+00,  1.7752478e-02
2.5607180e-01, -5.4210109e-20, -2.8577718e-02
1.9781933e-01,  1.0842022e-19, -1.0897111e-02
2.1430451e-01,  0.0000000e+00,  2.7554225e-02
2.9939841e-01,  0.0000000e+00,  1.2360176e-02
2.4438441e-01,  0.0000000e+00, -2.9617629e-02
1.9743651e-01,  0.0000000e+00, -5.3305072e-03
2.2366778e-01,  0.0000000e+00,  2.9284198e-02
3.0508661e-01,  0.0000000e+00,  2.3121777e-03
2.2877068e-01,  0.0000000e+00, -2.9508572e-02
1.9772551e-01,  0.0000000e+00,  2.7637984e-03
2.3958430e-01,  0.0000000e+00,  2.9631050e-02
3.0161060e-01,  0.0000000e+00, -9.7849728e-03
2.1661983e-01,  0.0000000e+00, -2.8227252e-02
1.9750298e-01,  0.0000000e+00,  9.3494108e-03
2.5257067e-01, -5.4210109e-20,  2.9048177e-02
2.9377519e-01, -5.4210109e-20, -1.6221898e-02
2.1061635e-01,  0.0000000e+00, -2.5246559e-02
1.9996740e-01,  0.0000000e+00,  1.4299410e-02
2.6545965e-01,  0.0000000e+00,  2.6389327e-02
2.8017810e-01,  0.0000000e+00, -2.1638519e-02
2.0500073e-01,  0.0000000e+00, -1.9401619e-02
2.0612658e-01,  0.0000000e+00,  2.0550655e-02
2.8312596e-01,  0.0000000e+00,  2.0570754e-02
2.6277587e-01,  0.0000000e+00, -2.7075225e-02
1.9927620e-01,  1.0842022e-19, -1.3349609e-02
2.1157472e-01,  5.4210109e-20,  2.5954999e-02
2.9544698e-01, -1.0842022e-19,  1.5243575e-02
2.5039021e-01, -1.3552527e-20, -2.9248486e-02
1.9743544e-01,  0.0000000e+00, -8.3066466e-03
2.1835490e-01, -1.0842022e-19,  2.8575200e-02
3.0286419e-01,  0.0000000e+00,  7.8591667e-03
2.3638872e-01,  2.7105054e-20, -2.9593039e-02
1.9787611e-01,  0.0000000e+00, -1.0677520e-03
2.3219970e-01,  0.0000000e+00,  2.9553847e-02
3.0429216e-01,  5.4210109e-20, -4.9956426e-03
2.2102152e-01,  0.0000000e+00, -2.9005363e-02
1.9738145e-01, -5.4210109e-20,  6.7633910e-03
2.4720761e-01,  1.0842022e-19,  2.9492321e-02
2.9770831e-01,  0.0000000e+00, -1.3752729e-02
2.1300772e-01,  0.0000000e+00, -2.6907103e-02
1.9836145e-01,  0.0000000e+00,  1.1981031e-02
2.5892770e-01,  0.0000000e+00,  2.7996742e-02
2.8751013e-01,  1.0842022e-19, -1.8977004e-02
2.0779430e-01, -5.4210109e-20, -2.2433827e-02
2.0297996e-01,  0.0000000e+00,  1.7498296e-02
2.7482505e-01,  1.0842022e-19,  2.3533087e-02
2.7054733e-01,  2.7105054e-20, -2.4932176e-02
2.0148564e-01,  0.0000000e+00, -1.6052477e-02
2.0900379e-01,  0.0000000e+00,  2.3787375e-02
2.9047782e-01,  0.0000000e+00,  1.7815689e-02
2.5621791e-01,  0.0000000e+00, -2.8552004e-02
1.9784121e-01, -1.0842022e-19, -1.0956022e-02
2.1422718e-01,  2.7105054e-20,  2.7522927e-02
2.9930878e-01,  0.0000000e+00,  1.2445032e-02
2.4455251e-01,  2.7105054e-20, -2.9613462e-02
1.9742908e-01, -2.7105054e-20, -5.4183518e-03
2.2349965e-01,  5.4210109e-20,  2.9271039e-02
3.0505471e-01,  0.0000000e+00,  2.4774000e-03
2.2897026e-01,  0.0000000e+00, -2.9512736e-02
1.9773664e-01, -1.0842022e-19,  2.6651982e-03
2.3940025e-01,  0.0000000e+00,  2.9629323e-02
3.0168643e-01,  0.0000000e+00, -9.6792320e-03
2.1671443e-01, -5.4210109e-20, -2.8248473e-02
1.9749731e-01,  0.0000000e+00,  9.2909871e-03
2.5244659e-01, -1.0842022e-19,  2.9060918e-02
2.9387499e-01,  0.0000000e+00, -1.6166818e-02
2.1067090e-01,  0.0000000e+00, -2.5289204e-02
1.9992515e-01,  0.0000000e+00,  1.4244061e-02
2.6530184e-01,  5.4210109e-20,  2.6430884e-02
2.8034887e-01,  0.0000000e+00, -2.1576966e-02
2.0506602e-01,  0.0000000e+00, -1.9465673e-02
2.0606626e-01,  0.0000000e+00,  2.0486694e-02
2.8296824e-01,  0.0000000e+00,  2.0628068e-02
2.6291776e-01,  0.0000000e+00, -2.7040015e-02
1.9931140e-01,  0.0000000e+00, -1.3399982e-02
2.1152301e-01,  0.0000000e+00,  2.5918527e-02
2.9536090e-01,  0.0000000e+00,  1.5296934e-02
2.5050732e-01,  0.0000000e+00, -2.9238698e-02
1.9743780e-01,  0.0000000e+00, -8.3633753e-03
2.1825839e-01, -1.0842022e-19,  2.8557725e-02
3.0280206e-01,  0.0000000e+00,  7.9651589e-03
2.3655629e-01, -1.0842022e-19, -2.9595196e-02
1.9787089e-01,  0.0000000e+00, -1.1555560e-03
2.3202345e-01,  6.7762636e-21,  2.9552467e-02
3.0434413e-01,  0.0000000e+00, -4.8652907e-03
2.2114682e-01,  0.0000000e+00, -2.9022226e-02
1.9738082e-01,  0.0000000e+00,  6.6931184e-03
2.4706444e-01,  0.0000000e+00,  2.9501464e-02
2.9780299e-01,  0.0000000e+00, -1.3683880e-02
2.1307321e-01,  0.0000000e+00, -2.6945996e-02
1.9832547e-01,  0.0000000e+00,  1.1921513e-02
2.5876335e-01,  0.0000000e+00,  2.8033705e-02
2.8769695e-01,  0.0000000e+00, -1.8907391e-02
2.0786711e-01,  0.0000000e+00, -2.2518152e-02
2.0288671e-01,  0.0000000e+00,  1.7411066e-02
2.7456956e-01,  0.0000000e+00,  2.3620223e-02
2.7079690e-01,  0.0000000e+00, -2.4854483e-02
2.0156828e-01,  0.0000000e+00, -1.6136706e-02
2.0893168e-01,  0.0000000e+00,  2.3711682e-02
2.9031230e-01,  1.0842022e-19,  1.7885235e-02
2.5637862e-01,  0.0000000e+00, -2.8523141e-02
1.9786622e-01,  0.0000000e+00, -1.1020416e-02
2.1414360e-01,  0.0000000e+00,  2.7488181e-02
2.9921072e-01,  0.0000000e+00,  1.2536541e-02
2.4473461e-01,  0.0000000e+00, -2.9608551e-02
1.9742156e-01,  0.0000000e+00, -5.5131461e-03
2.2331938e-01,  0.0000000e+00,  2.9256294e-02
