x, y, z
2.0313748e-01,  0.0000000e+00,  1.7645897e-02
2.7525478e-01,  0.0000000e+00,  2.3386357e-02
2.7013069e-01,  0.0000000e+00, -2.5061238e-02
2.0134863e-01,  0.0000000e+00, -1.5912256e-02
2.0912291e-01,  0.0000000e+00,  2.3912927e-02
2.9075193e-01,  0.0000000e+00,  1.7700034e-02
2.5595106e-01, -2.7105054e-20, -2.8599420e-02
1.9780001e-01,  0.0000000e+00, -1.0848923e-02
2.1436779e-01,  0.0000000e+00,  2.7580084e-02
2.9947151e-01,  0.0000000e+00,  1.2291791e-02
2.4424995e-01,  0.0000000e+00, -2.9621359e-02
1.9744111e-01,  0.0000000e+00, -5.2606124e-03
2.2380104e-01,  5.4210109e-20,  2.9294850e-02
3.0511021e-01,  5.4210109e-20,  2.1820116e-03
2.2861470e-01,  0.0000000e+00, -2.9505666e-02
1.9771621e-01,  0.0000000e+00,  2.8404208e-03
2.3972634e-01,  0.0000000e+00,  2.9632919e-02
3.0155315e-01, -5.4210109e-20, -9.8659056e-03
2.1654757e-01,  0.0000000e+00, -2.8211935e-02
1.9750544e-01,  0.0000000e+00,  9.3931620e-03
2.5266217e-01,  0.0000000e+00,  2.9039644e-02
2.9370475e-01,  0.0000000e+00, -1.6262037e-02
2.1057709e-01,  0.0000000e+00, -2.5217169e-02
1.9999577e-01,  2.7105054e-20,  1.4338220e-02
2.6556782e-01,  0.0000000e+00,  2.6361411e-02
2.8006303e-01, -1.0842022e-19, -2.1680833e-02
2.0495543e-01,  5.4210109e-20, -1.9359170e-02
2.0616485e-01,  0.0000000e+00,  2.0593734e-02
2.8323031e-01,  1.0842022e-19,  2.0533773e-02
2.6268454e-01,  0.0000000e+00, -2.7098719e-02
1.9925291e-01,  0.0000000e+00, -1.3318009e-02
2.1160593e-01, -1.0842022e-19,  2.5978518e-02
2.9550073e-01, -5.4210109e-20,  1.5212074e-02
2.5032142e-01,  0.0000000e+00, -2.9255197e-02
1.9743251e-01,  0.0000000e+00, -8.2744886e-03
2.1840772e-01, -5.4210109e-20,  2.8585831e-02
3.0289955e-01,  5.4210109e-20,  7.8011865e-03
2.3629762e-01,  0.0000000e+00, -2.9592538e-02
1.9787811e-01,  0.0000000e+00, -1.0207761e-03
2.3229325e-01,  2.1684043e-19,  2.9555138e-02
3.0426572e-01,  0.0000000e+00, -5.0639366e-03
2.2095688e-01,  0.0000000e+00, -2.8997198e-02
1.9738121e-01, -1.6940659e-21,  6.7992947e-03
2.4727858e-01, -1.0842022e-19,  2.9488493e-02
2.9766338e-01,  0.0000000e+00, -1.3786901e-02
2.1297585e-01,  1.0842022e-19, -2.6889220e-02
1.9837691e-01,  0.0000000e+00,  1.2009180e-02
2.5900331e-01,  0.0000000e+00,  2.7980341e-02
2.8742563e-01, -1.0842022e-19, -1.9009004e-02
2.0776150e-01, -1.0842022e-19, -2.2396393e-02
2.0302088e-01,  0.0000000e+00,  1.7537280e-02
2.7493785e-01, -1.0842022e-19,  2.3495000e-02
2.7043864e-01,  0.0000000e+00, -2.4966373e-02
2.0144905e-01,  0.0000000e+00, -1.6016238e-02
2.0903368e-01,  0.0000000e+00,  2.3820306e-02
2.9054871e-01,  0.0000000e+00,  1.7786568e-02
2.5615077e-01,  0.0000000e+00, -2.8564602e-02
1.9782972e-01,  0.0000000e+00, -1.0929824e-02
2.1426022e-01,  0.0000000e+00,  2.7537510e-02
2.9934840e-01,  0.0000000e+00,  1.2409138e-02
2.4448190e-01,  0.0000000e+00, -2.9615858e-02
1.9743099e-01,  0.0000000e+00, -5.3819732e-03
2.2356872e-01,  0.0000000e+00,  2.9276981e-02
3.0506900e-01,  0.0000000e+00,  2.4100870e-03
2.2888929e-01,  1.0842022e-19, -2.9511511e-02
1.9773086e-01,  0.0000000e+00,  2.7049282e-03
2.3947381e-01,  0.0000000e+00,  2.9630539e-02
3.0165773e-01,  5.4210109e-20, -9.7212079e-03
2.1667742e-01,  0.0000000e+00, -2.8241036e-02
1.9749772e-01,  5.4210109e-20,  9.3131769e-03
2.5249153e-01,  1.0842022e-19,  2.9057154e-02
2.9384123e-01,  0.0000000e+00, -1.6186717e-02
2.1065162e-01,  0.0000000e+00, -2.5275586e-02
