x, y, z
2.9560141e-01,  0.0000000e+00,  1.5149155e-02
2.5018337e-01,  0.0000000e+00, -2.9266378e-02
1.9743007e-01, -1.0842022e-19, -8.2075028e-03
2.1852225e-01,  0.0000000e+00,  2.8606058e-02
3.0297228e-01,  1.0842022e-19,  7.6755687e-03
2.3610069e-01,  0.0000000e+00, -2.9589905e-02
1.9788360e-01,  5.4210109e-20, -9.1782331e-04
2.3249982e-01,  1.0842022e-19,  2.9556540e-02
3.0420353e-01,  0.0000000e+00, -5.2151214e-03
2.2081239e-01,  1.0842022e-19, -2.8976848e-02
1.9738213e-01,  0.0000000e+00,  6.8811462e-03
2.4744589e-01, -1.0842022e-19,  2.9477166e-02
2.9754975e-01,  0.0000000e+00, -1.3867329e-02
2.1289889e-01, -1.0842022e-19, -2.6842266e-02
1.9842114e-01,  0.0000000e+00,  1.2079998e-02
2.5920063e-01,  0.0000000e+00,  2.7935281e-02
2.8719991e-01,  0.0000000e+00, -1.9092288e-02
2.0767398e-01,  0.0000000e+00, -2.2295086e-02
2.0313269e-01,  0.0000000e+00,  1.7641541e-02
2.7524239e-01, -5.4210109e-20,  2.3390341e-02
2.7014213e-01, -1.0842022e-19, -2.5057518e-02
2.0135267e-01,  2.1684043e-19, -1.5915870e-02
2.0912073e-01,  6.7762636e-21,  2.3909457e-02
2.9074548e-01,  0.0000000e+00,  1.7702596e-02
2.5595700e-01,  1.0842022e-19, -2.8598075e-02
1.9780190e-01,  0.0000000e+00, -1.0850894e-02
2.1436510e-01,  0.0000000e+00,  2.7578820e-02
2.9946938e-01, -3.3881318e-21,  1.2293916e-02
2.4425396e-01,  0.0000000e+00, -2.9620991e-02
1.9744198e-01,  0.0000000e+00, -5.2624440e-03
2.2379819e-01,  0.0000000e+00,  2.9294344e-02
3.0510959e-01,  1.0842022e-19,  2.1849775e-03
2.2861835e-01,  1.0842022e-19, -2.9505517e-02
1.9771642e-01, -1.0842022e-19,  2.8389202e-03
2.3972387e-01,  0.0000000e+00,  2.9632654e-02
3.0155410e-01,  0.0000000e+00, -9.8646173e-03
2.1654904e-01,  0.0000000e+00, -2.8211700e-02
1.9750649e-01, -1.0842022e-19,  9.3928947e-03
2.5266199e-01,  0.0000000e+00,  2.9039231e-02
2.9370370e-01,  0.0000000e+00, -1.6262261e-02
2.1057637e-01,  0.0000000e+00, -2.5216208e-02
1.9999708e-01,  0.0000000e+00,  1.4339173e-02
2.6557101e-01, -5.4210109e-20,  2.6360157e-02
2.8005853e-01,  0.0000000e+00, -2.1682206e-02
2.0495451e-01,  1.0842022e-19, -1.9357117e-02
2.0616762e-01,  0.0000000e+00,  2.0595434e-02
2.8323539e-01, -2.7105054e-20,  2.0531604e-02
2.6267932e-01,  0.0000000e+00, -2.7099677e-02
1.9925162e-01,  0.0000000e+00, -1.3315780e-02
2.1160849e-01,  0.0000000e+00,  2.5979879e-02
2.9550541e-01,  1.0842022e-19,  1.5208838e-02
2.5031399e-01, -5.4210109e-20, -2.9255389e-02
1.9743303e-01,  1.0842022e-19, -8.2705368e-03
2.1841567e-01,  0.0000000e+00,  2.8586670e-02
3.0290466e-01,  0.0000000e+00,  7.7929272e-03
2.3628441e-01,  0.0000000e+00, -2.9592100e-02
1.9787858e-01,  0.0000000e+00, -1.0136752e-03
2.3230747e-01,  0.0000000e+00,  2.9555023e-02
3.0426176e-01,  0.0000000e+00, -5.0748198e-03
2.2094592e-01,  1.0842022e-19, -2.8995449e-02
1.9738120e-01,  0.0000000e+00,  6.8055772e-03
2.4729228e-01,  0.0000000e+00,  2.9487265e-02
2.9765311e-01,  1.0842022e-19, -1.3793459e-02
2.1296910e-01, -5.4210109e-20, -2.6884785e-02
1.9838148e-01,  0.0000000e+00,  1.2015560e-02
2.5902199e-01,  0.0000000e+00,  2.7975815e-02
2.8740326e-01, -5.4210109e-20, -1.9016902e-02
