x, y, z
2.0767110e-01,  0.0000000e+00, -2.2290393e-02
2.0313829e-01,  0.0000000e+00,  1.7646040e-02
2.7525656e-01,  0.0000000e+00,  2.3385235e-02
2.7012769e-01,  0.0000000e+00, -2.5061583e-02
2.0134819e-01,  0.0000000e+00, -1.5910777e-02
2.0912540e-01,  0.0000000e+00,  2.3913746e-02
2.9075524e-01,  1.0842022e-19,  1.7697726e-02
2.5594538e-01, -1.0842022e-19, -2.8599579e-02
1.9780054e-01,  0.0000000e+00, -1.0845785e-02
2.1437290e-01,  0.0000000e+00,  2.7581109e-02
2.9947702e-01, -1.0842022e-19,  1.2285304e-02
2.4423667e-01, -1.0842022e-19, -2.9621003e-02
1.9744298e-01,  1.0842022e-19, -5.2530642e-03
2.2381663e-01,  0.0000000e+00,  2.9295420e-02
3.0511190e-01,  0.0000000e+00,  2.1666378e-03
2.2859603e-01,  0.0000000e+00, -2.9504742e-02
1.9771567e-01,  0.0000000e+00,  2.8500948e-03
2.3974524e-01,  0.0000000e+00,  2.9632516e-02
3.0154390e-01, -1.0842022e-19, -9.8769399e-03
2.1653754e-01,  0.0000000e+00, -2.8208595e-02
1.9750771e-01,  0.0000000e+00,  9.4003723e-03
2.5267913e-01,  0.0000000e+00,  2.9036922e-02
2.9368790e-01, -1.0842022e-19, -1.6269928e-02
2.1056893e-01, -2.7105054e-20, -2.5209089e-02
2.0000453e-01,  5.4210109e-20,  1.4347846e-02
2.6559694e-01,  0.0000000e+00,  2.6352861e-02
2.8002979e-01, -1.3552527e-20, -2.1692256e-02
2.0494339e-01, -1.0842022e-19, -1.9345967e-02
2.0617828e-01,  1.0842022e-19,  2.0606336e-02
2.8326327e-01,  0.0000000e+00,  2.0521138e-02
2.6265383e-01,  3.3881318e-21, -2.7105585e-02
1.9924596e-01,  5.4210109e-20, -1.3306125e-02
2.1161955e-01, -2.7105054e-20,  2.5986399e-02
2.9552180e-01,  0.0000000e+00,  1.5197509e-02
2.5028906e-01,  0.0000000e+00, -2.9256911e-02
1.9743320e-01,  0.0000000e+00, -8.2578127e-03
2.1843790e-01,  1.0842022e-19,  2.8590180e-02
3.0291813e-01,  0.0000000e+00,  7.7679803e-03
2.3624540e-01,  0.0000000e+00, -2.9591219e-02
1.9788039e-01,  0.0000000e+00, -9.9277014e-04
2.3235025e-01, -5.4210109e-20,  2.9554993e-02
3.0424803e-01,  0.0000000e+00, -5.1061316e-03
2.2091600e-01,  0.0000000e+00, -2.8990811e-02
1.9738238e-01,  0.0000000e+00,  6.8229742e-03
2.4732901e-01,  0.0000000e+00,  2.9484385e-02
2.9762711e-01,  0.0000000e+00, -1.3811091e-02
2.1295244e-01,  0.0000000e+00, -2.6873649e-02
1.9839299e-01,  0.0000000e+00,  1.2031802e-02
2.5906846e-01,  0.0000000e+00,  2.7964879e-02
2.8734919e-01,  0.0000000e+00, -1.9036523e-02
2.0773247e-01,  0.0000000e+00, -2.2361680e-02
2.0305964e-01, -5.4210109e-20,  1.7572666e-02
2.7504246e-01, -5.4210109e-20,  2.3458673e-02
2.7033562e-01, -1.0842022e-19, -2.4997670e-02
2.0141591e-01,  0.0000000e+00, -1.5980974e-02
2.0906502e-01, -1.0842022e-19,  2.3851306e-02
2.9061869e-01,  0.0000000e+00,  1.7756258e-02
2.5608088e-01,  0.0000000e+00, -2.8576155e-02
1.9782029e-01,  0.0000000e+00, -1.0900666e-02
2.1430023e-01, -1.3552527e-20,  2.7552311e-02
2.9939356e-01,  2.7105054e-20,  1.2365232e-02
2.4439459e-01,  0.0000000e+00, -2.9617369e-02
1.9743605e-01,  0.0000000e+00, -5.3357270e-03
2.2365783e-01, -5.4210109e-20,  2.9283410e-02
3.0508391e-01,  0.0000000e+00,  2.3219563e-03
2.2878254e-01,  0.0000000e+00, -2.9508802e-02
1.9772593e-01,  0.0000000e+00,  2.7580045e-03
2.3957363e-01,  0.0000000e+00,  2.9630931e-02
3.0161587e-01, -8.4703295e-22, -9.7787836e-03
2.1662530e-01,  5.4210109e-20, -2.8228480e-02
1.9750236e-01,  1.0842022e-19,  9.3460414e-03
2.5256394e-01,  0.0000000e+00,  2.9048881e-02
2.9378135e-01,  0.0000000e+00, -1.6218725e-02
2.1061979e-01, -1.3552527e-20, -2.5248922e-02
1.9996502e-01,  0.0000000e+00,  1.4296269e-02
2.6545032e-01,  0.0000000e+00,  2.6391666e-02
2.8018765e-01,  5.4210109e-20, -2.1635058e-02
2.0500404e-01, -1.0842022e-19, -1.9405225e-02
2.0612289e-01,  0.0000000e+00,  2.0547123e-02
2.8311706e-01, -5.4210109e-20,  2.0573907e-02
2.6278355e-01,  0.0000000e+00, -2.7073274e-02
1.9927832e-01,  5.4210109e-20, -1.3352336e-02
2.1157232e-01, -1.3552527e-20,  2.5952955e-02
2.9544257e-01,  2.7105054e-20,  1.5246416e-02
2.5039640e-01,  0.0000000e+00, -2.9247941e-02
1.9743552e-01,  0.0000000e+00, -8.3096484e-03
2.1834967e-01,  0.0000000e+00,  2.8574273e-02
3.0286128e-01,  2.7105054e-20,  7.8647024e-03
2.3639752e-01,  1.0842022e-19, -2.9593130e-02
1.9787580e-01, -5.4210109e-20, -1.0723052e-03
2.3219090e-01,  0.0000000e+00,  2.9553740e-02
3.0429543e-01,  0.0000000e+00, -4.9889361e-03
2.2102833e-01,  6.7762636e-21, -2.9006171e-02
1.9738161e-01, -2.7105054e-20,  6.7597912e-03
2.4720001e-01,  0.0000000e+00,  2.9492775e-02
2.9771389e-01,  1.6940659e-21, -1.3749220e-02
2.1301146e-01, -6.7762636e-21, -2.6908998e-02
1.9835976e-01,  1.0842022e-19,  1.1978030e-02
2.5891929e-01,  0.0000000e+00,  2.7998579e-02
2.8751887e-01,  0.0000000e+00, -1.8973552e-02
2.0779810e-01,  0.0000000e+00, -2.2437978e-02
2.0297530e-01,  0.0000000e+00,  1.7493989e-02
2.7481242e-01,  0.0000000e+00,  2.3537375e-02
2.7055981e-01,  0.0000000e+00, -2.4928354e-02
2.0148944e-01,  0.0000000e+00, -1.6056623e-02
2.0900023e-01,  0.0000000e+00,  2.3783669e-02
2.9046980e-01, -5.4210109e-20,  1.7819073e-02
2.5622552e-01,  0.0000000e+00, -2.8550599e-02
1.9784221e-01,  0.0000000e+00, -1.0959162e-02
2.1422323e-01,  0.0000000e+00,  2.7521217e-02
2.9930389e-01, -5.4210109e-20,  1.2449450e-02
2.4456158e-01,  0.0000000e+00, -2.9613204e-02
1.9742906e-01,  1.0842022e-19, -5.4228992e-03
2.2349141e-01,  0.0000000e+00,  2.9270302e-02
3.0505228e-01,  0.0000000e+00,  2.4859552e-03
2.2898108e-01,  0.0000000e+00, -2.9512902e-02
1.9773679e-01,  0.0000000e+00,  2.6600994e-03
2.3939112e-01, -6.7762636e-21,  2.9629194e-02
3.0169066e-01, -2.7105054e-20, -9.6737525e-03
2.1671960e-01,  0.0000000e+00, -2.8249514e-02
1.9749683e-01,  0.0000000e+00,  9.2880048e-03
2.5244000e-01,  0.0000000e+00,  2.9061550e-02
2.9387976e-01,  0.0000000e+00, -1.6164034e-02
2.1067420e-01,  0.0000000e+00, -2.5291259e-02
1.9992309e-01,  0.0000000e+00,  1.4241294e-02
2.6529443e-01,  0.0000000e+00,  2.6432905e-02
2.8035683e-01,  0.0000000e+00, -2.1573917e-02
2.0506880e-01,  0.0000000e+00, -1.9468869e-02
2.0606313e-01,  0.0000000e+00,  2.0483540e-02
2.8295999e-01,  1.0842022e-19,  2.0630898e-02
2.6292483e-01, -1.0842022e-19, -2.7038266e-02
1.9931346e-01, -2.7105054e-20, -1.3402416e-02
2.1152084e-01,  1.0842022e-19,  2.5916693e-02
2.9535622e-01,  0.0000000e+00,  1.5299498e-02
2.5051279e-01, -5.4210109e-20, -2.9238205e-02
1.9743799e-01,  5.4210109e-20, -8.3660668e-03
2.1825408e-01,  0.0000000e+00,  2.8556857e-02
3.0279891e-01,  0.0000000e+00,  7.9701363e-03
2.3656388e-01,  0.0000000e+00, -2.9595300e-02
1.9787036e-01,  0.0000000e+00, -1.1596814e-03
2.3201492e-01,  1.0842022e-19,  2.9552409e-02
3.0434667e-01,  0.0000000e+00, -4.8591707e-03
2.2115231e-01,  0.0000000e+00, -2.9023026e-02
1.9738095e-01,  0.0000000e+00,  6.6898326e-03
2.4705789e-01,  0.0000000e+00,  2.9501858e-02
2.9780739e-01,  0.0000000e+00, -1.3680689e-02
2.1307635e-01, -1.0842022e-19, -2.6947724e-02
1.9832375e-01, -1.0842022e-19,  1.1918815e-02
2.5875609e-01,  0.0000000e+00,  2.8035348e-02
2.8770550e-01,  1.0842022e-19, -1.8904245e-02
2.0787039e-01,  0.0000000e+00, -2.2521932e-02
2.0288236e-01,  0.0000000e+00,  1.7407158e-02
2.7455803e-01,  0.0000000e+00,  2.3624115e-02
2.7080848e-01,  0.0000000e+00, -2.4850952e-02
2.0157163e-01,  0.0000000e+00, -1.6140505e-02
2.0892885e-01,  0.0000000e+00,  2.3708245e-02
2.9030445e-01,  0.0000000e+00,  1.7888323e-02
2.5638613e-01,  0.0000000e+00, -2.8521817e-02
1.9786720e-01,  0.0000000e+00, -1.1023243e-02
2.1413953e-01,  0.0000000e+00,  2.7486683e-02
2.9920582e-01,  0.0000000e+00,  1.2540479e-02
2.4474209e-01,  1.0842022e-19, -2.9608328e-02
1.9742164e-01, -1.3552527e-20, -5.5171854e-03
2.2331128e-01,  1.0842022e-19,  2.9255682e-02
3.0501542e-01,  0.0000000e+00,  2.6634700e-03
2.2919666e-01,  0.0000000e+00, -2.9517205e-02
1.9774861e-01,  1.0842022e-19,  2.5533460e-03
2.3919134e-01,  1.0842022e-19,  2.9627274e-02
3.0177231e-01,  0.0000000e+00, -9.5584087e-03
2.1682311e-01, -1.0842022e-19, -2.8272357e-02
1.9749100e-01,  0.0000000e+00,  9.2244247e-03
2.5230517e-01,  0.0000000e+00,  2.9075228e-02
2.9398778e-01,  0.0000000e+00, -1.6104106e-02
2.1073319e-01,  1.0842022e-19, -2.5337380e-02
1.9987752e-01,  0.0000000e+00,  1.4181263e-02
2.6512333e-01, -5.4210109e-20,  2.6477814e-02
2.8054236e-01,  0.0000000e+00, -2.1507007e-02
2.0513966e-01,  0.0000000e+00, -1.9538885e-02
2.0599708e-01,  1.0842022e-19,  2.0413619e-02
2.8278669e-01, -3.3881318e-21,  2.0693949e-02
2.6308085e-01,  0.0000000e+00, -2.6999424e-02
1.9935241e-01,  0.0000000e+00, -1.3457986e-02
2.1146349e-01,  0.0000000e+00,  2.5876424e-02
2.9526105e-01,  1.0842022e-19,  1.5358359e-02
2.5064280e-01,  1.3552527e-20, -2.9227342e-02
1.9744071e-01, -5.4210109e-20, -8.4288154e-03
2.1814790e-01,  0.0000000e+00,  2.8537360e-02
3.0272910e-01,  0.0000000e+00,  8.0874868e-03
2.3675046e-01,  5.4210109e-20, -2.9597778e-02
1.9786405e-01,  1.0842022e-19, -1.2577437e-03
2.3181723e-01,  0.0000000e+00,  2.9550878e-02
3.0440349e-01, -5.4210109e-20, -4.7123207e-03
2.2129321e-01, -1.0842022e-19, -2.9041722e-02
1.9738045e-01,  5.4210109e-20,  6.6107056e-03
2.4689788e-01,  1.0842022e-19,  2.9511816e-02
2.9791274e-01,  0.0000000e+00, -1.3603138e-02
2.1314956e-01,  0.0000000e+00, -2.6990840e-02
1.9828396e-01, -1.0842022e-19,  1.1852396e-02
2.5857310e-01,  0.0000000e+00,  2.8076128e-02
2.8791328e-01,  6.7762636e-21, -1.8826631e-02
2.0795146e-01,  0.0000000e+00, -2.2615837e-02
2.0277836e-01,  1.0842022e-19,  1.7309711e-02
2.7427178e-01,  5.4210109e-20,  2.3721262e-02
2.7108907e-01,  0.0000000e+00, -2.4762970e-02
2.0166528e-01,  0.0000000e+00, -1.6235115e-02
2.0884825e-01, -1.3552527e-20,  2.3622677e-02
2.9011740e-01,  1.0842022e-19,  1.7965956e-02
2.5656536e-01,  0.0000000e+00, -2.8488870e-02
1.9789630e-01,  0.0000000e+00, -1.1094535e-02
2.1404776e-01,  0.0000000e+00,  2.7447597e-02
2.9909659e-01,  0.0000000e+00,  1.2640185e-02
2.4494089e-01,  0.0000000e+00, -2.9602447e-02
1.9741386e-01,  0.0000000e+00, -5.6204785e-03
2.2311511e-01,  0.0000000e+00,  2.9239020e-02
3.0497208e-01,  0.0000000e+00,  2.8580181e-03
2.2943526e-01,  0.0000000e+00, -2.9521649e-02
1.9776048e-01, -5.4210109e-20,  2.4354294e-03
2.3897039e-01,  0.0000000e+00,  2.9625065e-02
3.0186235e-01,  5.4210109e-20, -9.4299978e-03
2.1693787e-01,  0.0000000e+00, -2.8297488e-02
1.9748474e-01, -1.0842022e-19,  9.1538532e-03
2.5215572e-01,  0.0000000e+00,  2.9090166e-02
2.9410655e-01,  1.3552527e-20, -1.6037639e-02
2.1079870e-01,  0.0000000e+00, -2.5388096e-02
1.9982745e-01,  0.0000000e+00,  1.4114953e-02
2.6493502e-01,  0.0000000e+00,  2.6527163e-02
2.8074754e-01,  0.0000000e+00, -2.1432945e-02
2.0521816e-01,  0.0000000e+00, -1.9616769e-02
2.0592303e-01,  3.3881318e-21,  2.0335849e-02
2.8259187e-01,  0.0000000e+00,  2.0764538e-02
2.6325595e-01,  0.0000000e+00, -2.6955760e-02
1.9939620e-01,  0.0000000e+00, -1.3520324e-02
2.1139923e-01,  0.0000000e+00,  2.5831106e-02
2.9515257e-01,  0.0000000e+00,  1.5424300e-02
2.5078821e-01,  0.0000000e+00, -2.9215088e-02
1.9744374e-01,  5.4210109e-20, -8.4992271e-03
2.1802819e-01,  0.0000000e+00,  2.8515390e-02
3.0264999e-01,  1.0842022e-19,  8.2191636e-03
2.3696138e-01, -2.7105054e-20, -2.9600598e-02
1.9785642e-01,  0.0000000e+00, -1.3687592e-03
2.3159341e-01,  0.0000000e+00,  2.9549040e-02
3.0446659e-01, -5.4210109e-20, -4.5445810e-03
2.2145511e-01, -2.7105054e-20, -2.9062543e-02
1.9738038e-01,  0.0000000e+00,  6.5204234e-03
2.4671512e-01,  0.0000000e+00,  2.9522783e-02
2.9803171e-01,  0.0000000e+00, -1.3514692e-02
2.1323296e-01,  0.0000000e+00, -2.7038973e-02
1.9824002e-01,  1.0842022e-19,  1.1777482e-02
2.5836771e-01, -1.0842022e-19,  2.8121421e-02
2.8814521e-01,  2.7105054e-20, -1.8739359e-02
2.0804293e-01,  1.0842022e-19, -2.2721160e-02
2.0266175e-01,  0.0000000e+00,  1.7199920e-02
