x, y, z
2.3250165e-01,  0.0000000e+00,  2.9556688e-02
3.0420269e-01,  0.0000000e+00, -5.2165634e-03
2.2081080e-01,  1.0842022e-19, -2.8976853e-02
1.9738198e-01,  0.0000000e+00,  6.8817338e-03
2.4744680e-01,  0.0000000e+00,  2.9477271e-02
2.9754980e-01,  5.4210109e-20, -1.3867699e-02
2.1289864e-01,  0.0000000e+00, -2.6842394e-02
1.9842110e-01,  2.7105054e-20,  1.2079973e-02
2.5919994e-01,  0.0000000e+00,  2.7935538e-02
2.8720131e-01,  6.7762636e-21, -1.9092082e-02
2.0767454e-01,  0.0000000e+00, -2.2295571e-02
2.0313200e-01,  5.4210109e-20,  1.7641103e-02
2.7524116e-01,  0.0000000e+00,  2.3390966e-02
2.7014366e-01,  0.0000000e+00, -2.5057098e-02
2.0135284e-01,  0.0000000e+00, -1.5916571e-02
2.0911976e-01,  0.0000000e+00,  2.3908967e-02
2.9074374e-01,  0.0000000e+00,  1.7703374e-02
2.5595861e-01,  0.0000000e+00, -2.8597920e-02
1.9780152e-01,  0.0000000e+00, -1.0851829e-02
2.1436372e-01,  0.0000000e+00,  2.7578466e-02
2.9946758e-01,  1.0842022e-19,  1.2295605e-02
2.4425725e-01,  0.0000000e+00, -2.9621044e-02
1.9744135e-01,  0.0000000e+00, -5.2643523e-03
2.2379404e-01,  1.0842022e-19,  2.9294190e-02
3.0510866e-01,  0.0000000e+00,  2.1887736e-03
2.2862267e-01,  0.0000000e+00, -2.9505729e-02
1.9771644e-01,  5.4210109e-20,  2.8365675e-03
2.3971915e-01,  0.0000000e+00,  2.9632729e-02
3.0155581e-01, -1.0842022e-19, -9.8619746e-03
2.1655115e-01,  0.0000000e+00, -2.8212471e-02
1.9750566e-01,  0.0000000e+00,  9.3912394e-03
2.5265806e-01,  0.0000000e+00,  2.9039816e-02
2.9370701e-01,  0.0000000e+00, -1.6260487e-02
2.1057836e-01,  0.0000000e+00, -2.5217953e-02
1.9999502e-01,  0.0000000e+00,  1.4337069e-02
2.6556476e-01,  0.0000000e+00,  2.6361994e-02
2.8006626e-01, -2.1175824e-22, -2.1679693e-02
2.0495680e-01, -1.0842022e-19, -1.9359989e-02
2.0616458e-01,  0.0000000e+00,  2.0592732e-02
2.8322887e-01,  0.0000000e+00,  2.0534278e-02
2.6268627e-01,  0.0000000e+00, -2.7098179e-02
1.9925300e-01,  0.0000000e+00, -1.3318309e-02
2.1160571e-01,  5.4210109e-20,  2.5978187e-02
2.9550051e-01,  0.0000000e+00,  1.5211882e-02
2.5032090e-01,  2.7105054e-20, -2.9255001e-02
1.9743268e-01,  0.0000000e+00, -8.2739971e-03
2.1840915e-01,  1.0842022e-19,  2.8585790e-02
3.0290043e-01,  0.0000000e+00,  7.7997644e-03
2.3629534e-01, -2.7105054e-20, -2.9592355e-02
1.9787802e-01,  0.0000000e+00, -1.0194287e-03
2.3229575e-01,  5.4210109e-20,  2.9555047e-02
3.0426484e-01,  1.0842022e-19, -5.0661607e-03
2.2095419e-01,  5.4210109e-20, -2.8996752e-02
1.9738094e-01, -5.4210109e-20,  6.8007372e-03
2.4728234e-01,  0.0000000e+00,  2.9488071e-02
2.9766016e-01, -1.0842022e-19, -1.3788534e-02
2.1297394e-01,  0.0000000e+00, -2.6887923e-02
1.9837868e-01, -1.3552527e-20,  1.2010948e-02
2.5900917e-01,  0.0000000e+00,  2.7978912e-02
2.8741886e-01,  2.7105054e-20, -1.9011338e-02
2.0775858e-01,  0.0000000e+00, -2.2393290e-02
2.0302418e-01,  1.0842022e-19,  1.7540461e-02
2.7494787e-01, -6.7762636e-21,  2.3491608e-02
2.7042888e-01,  0.0000000e+00, -2.4969206e-02
2.0144612e-01, -1.0842022e-19, -1.6012901e-02
2.0903727e-01,  0.0000000e+00,  2.3823114e-02
2.9055570e-01,  0.0000000e+00,  1.7783565e-02
2.5614425e-01,  1.6940659e-21, -2.8565644e-02
1.9782904e-01,  1.0842022e-19, -1.0926814e-02
2.1426450e-01, -2.7105054e-20,  2.7538952e-02
2.9935384e-01,  0.0000000e+00,  1.2404383e-02
2.4447217e-01,  0.0000000e+00, -2.9615956e-02
1.9743207e-01, -1.3552527e-20, -5.3768616e-03
2.2357821e-01,  5.4210109e-20,  2.9277671e-02
3.0506953e-01,  0.0000000e+00,  2.4002198e-03
2.2887697e-01,  5.4210109e-20, -2.9511183e-02
1.9773068e-01,  0.0000000e+00,  2.7109447e-03
2.3948490e-01,  5.4210109e-20,  2.9630529e-02
3.0165288e-01,  0.0000000e+00, -9.7278329e-03
2.1667102e-01,  5.4210109e-20, -2.8239510e-02
1.9749857e-01,  0.0000000e+00,  9.3170762e-03
2.5250070e-01,  0.0000000e+00,  2.9056039e-02
2.9383426e-01, -1.0842022e-19, -1.6190622e-02
2.1064755e-01,  0.0000000e+00, -2.5272132e-02
