x, y, z
1.9788326e-01,  1.0842022e-19, -9.1632110e-04
2.3250247e-01,  0.0000000e+00,  2.9556841e-02
3.0420313e-01,  0.0000000e+00, -5.2168315e-03
2.2081109e-01,  0.0000000e+00, -2.8977018e-02
1.9738171e-01,  0.0000000e+00,  6.8816240e-03
2.4744621e-01, -1.0842022e-19,  2.9477545e-02
2.9755102e-01,  0.0000000e+00, -1.3867303e-02
2.1289929e-01, -1.0842022e-19, -2.6843066e-02
1.9841980e-01,  0.0000000e+00,  1.2079224e-02
2.5919742e-01, -1.3552527e-20,  2.7936357e-02
2.8720440e-01,  0.0000000e+00, -1.9090927e-02
2.0767535e-01,  1.0842022e-19, -2.2297420e-02
2.0313004e-01,  1.0842022e-19,  1.7639350e-02
2.7523535e-01,  0.0000000e+00,  2.3392975e-02
2.7014971e-01,  0.0000000e+00, -2.5055508e-02
2.0135500e-01, -6.7762636e-21, -1.5918543e-02
2.0911757e-01,  0.0000000e+00,  2.3907324e-02
2.9073997e-01,  0.0000000e+00,  1.7705319e-02
2.5596369e-01, -3.3881318e-21, -2.8597321e-02
1.9780202e-01,  0.0000000e+00, -1.0853914e-02
2.1436065e-01, -1.0842022e-19,  2.7577529e-02
2.9946414e-01, -2.7105054e-20,  1.2299152e-02
2.4426477e-01,  0.0000000e+00, -2.9621033e-02
1.9744054e-01,  0.0000000e+00, -5.2682400e-03
2.2378662e-01,  0.0000000e+00,  2.9293743e-02
3.0510867e-01,  0.0000000e+00,  2.1963720e-03
2.2863216e-01,  0.0000000e+00, -2.9506041e-02
1.9771724e-01,  0.0000000e+00,  2.8319114e-03
2.3971068e-01,  0.0000000e+00,  2.9632776e-02
3.0156033e-01,  0.0000000e+00, -9.8568350e-03
2.1655594e-01,  0.0000000e+00, -2.8213776e-02
1.9750517e-01,  0.0000000e+00,  9.3881023e-03
2.5265104e-01,  0.0000000e+00,  2.9040800e-02
2.9371398e-01,  1.3552527e-20, -1.6257243e-02
2.1058156e-01,  0.0000000e+00, -2.5220965e-02
1.9999238e-01,  0.0000000e+00,  1.4333329e-02
2.6555366e-01, -1.0842022e-19,  2.6365111e-02
2.8007805e-01,  0.0000000e+00, -2.1675433e-02
2.0496135e-01, -2.7105054e-20, -1.9364772e-02
2.0615966e-01,  0.0000000e+00,  2.0588123e-02
2.8321642e-01,  0.0000000e+00,  2.0538785e-02
2.6269687e-01, -5.4210109e-20, -2.7095669e-02
1.9925583e-01,  0.0000000e+00, -1.3322422e-02
2.1160107e-01,  0.0000000e+00,  2.5975380e-02
2.9549360e-01,  0.0000000e+00,  1.5216773e-02
2.5033159e-01,  0.0000000e+00, -2.9254355e-02
1.9743303e-01,  0.0000000e+00, -8.2794822e-03
2.1839933e-01,  2.7105054e-20,  2.8584291e-02
3.0289446e-01,  2.7105054e-20,  7.8105756e-03
2.3631223e-01,  0.0000000e+00, -2.9592743e-02
1.9787781e-01, -1.0842022e-19, -1.0285091e-03
2.3227734e-01,  0.0000000e+00,  2.9555053e-02
3.0427085e-01, -2.7105054e-20, -5.0525266e-03
2.2096741e-01,  0.0000000e+00, -2.8998758e-02
1.9738074e-01,  0.0000000e+00,  6.7931424e-03
2.4726604e-01,  0.0000000e+00,  2.9489335e-02
2.9767208e-01,  0.0000000e+00, -1.3780838e-02
2.1298131e-01,  0.0000000e+00, -2.6892758e-02
1.9837352e-01,  0.0000000e+00,  1.2003890e-02
2.5898858e-01, -5.4210109e-20,  2.7983688e-02
2.8744220e-01,  0.0000000e+00, -1.9002789e-02
2.0776772e-01, -1.0842022e-19, -2.2403995e-02
2.0301284e-01,  1.0842022e-19,  1.7529450e-02
2.7491507e-01,  0.0000000e+00,  2.3502821e-02
2.7046112e-01, -1.0842022e-19, -2.4959486e-02
2.0145654e-01, -2.7105054e-20, -1.6023734e-02
2.0902714e-01,  0.0000000e+00,  2.3813598e-02
2.9053412e-01,  2.7105054e-20,  1.7792825e-02
2.5616516e-01,  0.0000000e+00, -2.8562071e-02
1.9783209e-01,  0.0000000e+00, -1.0935657e-02
2.1425230e-01,  0.0000000e+00,  2.7534431e-02
2.9933958e-01,  0.0000000e+00,  1.2417580e-02
2.4449836e-01,  0.0000000e+00, -2.9615464e-02
1.9743015e-01,  0.0000000e+00, -5.3907434e-03
2.2355148e-01,  0.0000000e+00,  2.9275702e-02
3.0506488e-01,  1.0842022e-19,  2.4266079e-03
2.2890893e-01, -1.0842022e-19, -2.9511958e-02
1.9773202e-01,  0.0000000e+00,  2.6950493e-03
2.3945501e-01,  0.0000000e+00,  2.9630388e-02
3.0166588e-01,  0.0000000e+00, -9.7105840e-03
2.1668693e-01,  0.0000000e+00, -2.8243187e-02
