x, y, z
3.0146738e-01, -1.0842022e-19, -9.9798744e-03
2.1644553e-01,  0.0000000e+00, -2.8186739e-02
1.9751514e-01, -1.0842022e-19,  9.4582247e-03
2.5280451e-01,  2.1684043e-19,  2.9023208e-02
2.9358485e-01,  0.0000000e+00, -1.6325252e-02
2.1051365e-01,  0.0000000e+00, -2.5164447e-02
2.0004977e-01, -1.0842022e-19,  1.4404842e-02
2.6576070e-01,  0.0000000e+00,  2.6308896e-02
2.7985228e-01,  0.0000000e+00, -2.1755917e-02
2.0487617e-01,  0.0000000e+00, -1.9279383e-02
2.0624102e-01,  0.0000000e+00,  2.0672452e-02
2.8342645e-01,  0.0000000e+00,  2.0461591e-02
2.6250675e-01,  1.0842022e-19, -2.7141391e-02
1.9921042e-01,  1.0842022e-19, -1.3253504e-02
2.1167447e-01,  0.0000000e+00,  2.6023890e-02
2.9561181e-01,  0.0000000e+00,  1.5140483e-02
2.5016386e-01,  0.0000000e+00, -2.9266686e-02
1.9743176e-01, -1.0842022e-19, -8.1966673e-03
2.1854288e-01,  5.4210109e-20,  2.8608356e-02
3.0298389e-01,  0.0000000e+00,  7.6525944e-03
2.3606466e-01,  0.0000000e+00, -2.9588587e-02
1.9788611e-01,  0.0000000e+00, -8.9811432e-04
2.3254099e-01,  0.0000000e+00,  2.9556014e-02
3.0418932e-01,  6.7762636e-21, -5.2452129e-03
2.2078347e-01,  1.0842022e-19, -2.8971627e-02
1.9738427e-01,  5.4210109e-20,  6.8986105e-03
2.4748399e-01,  1.0842022e-19,  2.9473503e-02
2.9752075e-01,  0.0000000e+00, -1.3885811e-02
2.1288097e-01,  0.0000000e+00, -2.6829160e-02
1.9843479e-01, -5.4210109e-20,  1.2098384e-02
2.5925477e-01,  0.0000000e+00,  2.7921949e-02
2.8713513e-01,  0.0000000e+00, -1.9115152e-02
2.0765024e-01,  2.7105054e-20, -2.2265474e-02
2.0316616e-01, -5.4210109e-20,  1.7671343e-02
2.7533078e-01,  0.0000000e+00,  2.3359201e-02
2.7005492e-01,  3.3881318e-21, -2.5083605e-02
2.0132506e-01,  0.0000000e+00, -1.5885635e-02
2.0914800e-01,  0.0000000e+00,  2.3935648e-02
2.9080473e-01,  0.0000000e+00,  1.7675902e-02
2.5589517e-01,  1.0842022e-19, -2.8607641e-02
1.9779435e-01,  0.0000000e+00, -1.0824560e-02
2.1440233e-01,  1.0842022e-19,  2.7591663e-02
