2.272030e-01	6.373028e-02	-2.632799e-02
2.270565e-01	6.471923e-02	-2.630507e-02
2.269060e-01	6.570759e-02	-2.628297e-02
2.267513e-01	6.669533e-02	-2.626166e-02
2.265925e-01	6.768241e-02	-2.624114e-02
2.264294e-01	6.866883e-02	-2.622139e-02
2.262621e-01	6.965455e-02	-2.620241e-02
2.260905e-01	7.063954e-02	-2.618419e-02
2.259145e-01	7.162379e-02	-2.616672e-02
2.257343e-01	7.260726e-02	-2.614998e-02
2.255496e-01	7.358993e-02	-2.613397e-02
2.253605e-01	7.457177e-02	-2.611868e-02
2.251669e-01	7.555274e-02	-2.610409e-02
2.249688e-01	7.653283e-02	-2.609021e-02
2.247662e-01	7.751200e-02	-2.607701e-02
2.245590e-01	7.849022e-02	-2.606450e-02
2.243472e-01	7.946745e-02	-2.605266e-02
2.241307e-01	8.044368e-02	-2.604148e-02
2.239095e-01	8.141885e-02	-2.603097e-02
2.236836e-01	8.239294e-02	-2.602111e-02
2.234529e-01	8.336592e-02	-2.601190e-02
2.232174e-01	8.433775e-02	-2.600333e-02
2.229770e-01	8.530839e-02	-2.599541e-02
2.227317e-01	8.627781e-02	-2.598811e-02
2.224815e-01	8.724598e-02	-2.598146e-02
2.222263e-01	8.821284e-02	-2.597543e-02
2.219660e-01	8.917838e-02	-2.597004e-02
2.217008e-01	9.014254e-02	-2.596528e-02
2.214304e-01	9.110529e-02	-2.596116e-02
2.211549e-01	9.206659e-02	-2.595767e-02
2.208743e-01	9.302639e-02	-2.595481e-02
2.205885e-01	9.398467e-02	-2.595261e-02
2.202974e-01	9.494137e-02	-2.595105e-02
2.200011e-01	9.589646e-02	-2.595014e-02
2.196995e-01	9.684990e-02	-2.594990e-02
2.193926e-01	9.780163e-02	-2.595033e-02
2.190803e-01	9.875163e-02	-2.595144e-02
2.187627e-01	9.969985e-02	-2.595324e-02
2.184397e-01	1.006462e-01	-2.595574e-02
2.181113e-01	1.015908e-01	-2.595896e-02
2.177774e-01	1.025334e-01	-2.596291e-02
2.174381e-01	1.034740e-01	-2.596760e-02
2.170933e-01	1.044127e-01	-2.597306e-02
2.167431e-01	1.053493e-01	-2.597929e-02
2.163873e-01	1.062839e-01	-2.598631e-02
2.160260e-01	1.072163e-01	-2.599415e-02
2.156592e-01	1.081466e-01	-2.600282e-02
2.152869e-01	1.090746e-01	-2.601235e-02
2.149090e-01	1.100004e-01	-2.602275e-02
2.145256e-01	1.109239e-01	-2.603404e-02
2.141367e-01	1.118451e-01	-2.604626e-02
2.137422e-01	1.127639e-01	-2.605941e-02
2.133423e-01	1.136803e-01	-2.607354e-02
2.129367e-01	1.145943e-01	-2.608865e-02
2.125257e-01	1.155058e-01	-2.610478e-02
2.121092e-01	1.164147e-01	-2.612195e-02
2.116872e-01	1.173211e-01	-2.614019e-02
2.112597e-01	1.182250e-01	-2.615952e-02
2.108268e-01	1.191262e-01	-2.617997e-02
2.103884e-01	1.200247e-01	-2.620156e-02
2.099446e-01	1.209205e-01	-2.622432e-02
2.094954e-01	1.218136e-01	-2.624828e-02
2.090409e-01	1.227040e-01	-2.627346e-02
2.085810e-01	1.235916e-01	-2.629989e-02
2.081158e-01	1.244764e-01	-2.632759e-02
2.076454e-01	1.253583e-01	-2.635660e-02
2.071697e-01	1.262374e-01	-2.638692e-02
2.066889e-01	1.271137e-01	-2.641860e-02
2.062028e-01	1.279870e-01	-2.645165e-02
2.057117e-01	1.288574e-01	-2.648609e-02
2.052155e-01	1.297248e-01	-2.652195e-02
2.047142e-01	1.305893e-01	-2.655924e-02
2.042080e-01	1.314508e-01	-2.659800e-02
2.036968e-01	1.323094e-01	-2.663824e-02
2.031807e-01	1.331649e-01	-2.667998e-02
2.026598e-01	1.340174e-01	-2.672323e-02
2.021341e-01	1.348669e-01	-2.676802e-02
2.016037e-01	1.357134e-01	-2.681436e-02
2.010686e-01	1.365568e-01	-2.686226e-02
2.005288e-01	1.373971e-01	-2.691174e-02
1.999845e-01	1.382344e-01	-2.696280e-02
1.994356e-01	1.390687e-01	-2.701547e-02
1.988823e-01	1.398999e-01	-2.706975e-02
1.983245e-01	1.407280e-01	-2.712564e-02
1.977624e-01	1.415531e-01	-2.718316e-02
1.971960e-01	1.423751e-01	-2.724230e-02
1.966254e-01	1.431940e-01	-2.730308e-02
1.960506e-01	1.440099e-01	-2.736549e-02
1.954716e-01	1.448228e-01	-2.742954e-02
1.948886e-01	1.456325e-01	-2.749522e-02
1.943015e-01	1.464393e-01	-2.756253e-02
1.937105e-01	1.472430e-01	-2.763147e-02
1.931156e-01	1.480437e-01	-2.770202e-02
1.925169e-01	1.488414e-01	-2.777420e-02
1.919144e-01	1.496361e-01	-2.784797e-02
1.913081e-01	1.504278e-01	-2.792334e-02
1.906981e-01	1.512164e-01	-2.800029e-02
1.900846e-01	1.520022e-01	-2.807881e-02
1.894674e-01	1.527849e-01	-2.815887e-02
1.888467e-01	1.535647e-01	-2.824048e-02
1.882226e-01	1.543416e-01	-2.832360e-02
1.875950e-01	1.551155e-01	-2.840821e-02
1.869640e-01	1.558865e-01	-2.849430e-02
1.863297e-01	1.566547e-01	-2.858185e-02
1.856921e-01	1.574199e-01	-2.867081e-02
1.850513e-01	1.581822e-01	-2.876118e-02
1.844073e-01	1.589417e-01	-2.885292e-02
1.837601e-01	1.596983e-01	-2.894601e-02
1.831098e-01	1.604521e-01	-2.904041e-02
1.824564e-01	1.612031e-01	-2.913609e-02
1.818000e-01	1.619512e-01	-2.923302e-02
1.811406e-01	1.626965e-01	-2.933116e-02
1.804782e-01	1.634391e-01	-2.943048e-02
1.798128e-01	1.641788e-01	-2.953094e-02
1.791445e-01	1.649157e-01	-2.963251e-02
1.784733e-01	1.656499e-01	-2.973514e-02
1.777993e-01	1.663813e-01	-2.983879e-02
1.771224e-01	1.671099e-01	-2.994343e-02
1.764427e-01	1.678358e-01	-3.004901e-02
1.757602e-01	1.685588e-01	-3.015548e-02
1.750749e-01	1.692792e-01	-3.026280e-02
1.743869e-01	1.699967e-01	-3.037093e-02
1.736961e-01	1.707115e-01	-3.047983e-02
1.730025e-01	1.714236e-01	-3.058943e-02
1.723063e-01	1.721328e-01	-3.069970e-02
1.716073e-01	1.728393e-01	-3.081059e-02
1.709056e-01	1.735430e-01	-3.092204e-02
1.702012e-01	1.742439e-01	-3.103401e-02
1.694940e-01	1.749420e-01	-3.114645e-02
1.687842e-01	1.756372e-01	-3.125931e-02
1.680716e-01	1.763297e-01	-3.137253e-02
1.673564e-01	1.770192e-01	-3.148606e-02
1.666384e-01	1.777060e-01	-3.159986e-02
1.659177e-01	1.783898e-01	-3.171386e-02
1.651943e-01	1.790707e-01	-3.182802e-02
1.644681e-01	1.797486e-01	-3.194228e-02
1.637392e-01	1.804236e-01	-3.205659e-02
1.630075e-01	1.810956e-01	-3.217090e-02
1.622731e-01	1.817646e-01	-3.228515e-02
1.615358e-01	1.824305e-01	-3.239929e-02
1.607957e-01	1.830933e-01	-3.251327e-02
1.600528e-01	1.837529e-01	-3.262703e-02
1.593071e-01	1.844094e-01	-3.274053e-02
1.585585e-01	1.850627e-01	-3.285370e-02
1.578070e-01	1.857127e-01	-3.296651e-02
1.570526e-01	1.863595e-01	-3.307888e-02
1.562953e-01	1.870028e-01	-3.319079e-02
1.555350e-01	1.876428e-01	-3.330217e-02
1.547717e-01	1.882793e-01	-3.341298e-02
1.540055e-01	1.889123e-01	-3.352316e-02
1.532362e-01	1.895418e-01	-3.363268e-02
1.524638e-01	1.901676e-01	-3.374147e-02
1.516884e-01	1.907898e-01	-3.384950e-02
1.509099e-01	1.914082e-01	-3.395672e-02
1.501283e-01	1.920228e-01	-3.406309e-02
1.493436e-01	1.926336e-01	-3.416856e-02
1.485557e-01	1.932404e-01	-3.427310e-02
1.477646e-01	1.938433e-01	-3.437666e-02
1.469702e-01	1.944421e-01	-3.447920e-02
1.461727e-01	1.950367e-01	-3.458068e-02
1.453719e-01	1.956272e-01	-3.468108e-02
1.445679e-01	1.962134e-01	-3.478035e-02
1.437606e-01	1.967953e-01	-3.487847e-02
1.429500e-01	1.973728e-01	-3.497540e-02
1.421360e-01	1.979459e-01	-3.507112e-02
1.413188e-01	1.985144e-01	-3.516560e-02
1.404982e-01	1.990782e-01	-3.525881e-02
1.396743e-01	1.996374e-01	-3.535073e-02
1.388470e-01	2.001919e-01	-3.544134e-02
1.380164e-01	2.007415e-01	-3.553062e-02
1.371824e-01	2.012863e-01	-3.561855e-02
1.363451e-01	2.018261e-01	-3.570513e-02
1.355044e-01	2.023608e-01	-3.579034e-02
1.346604e-01	2.028905e-01	-3.587417e-02
1.338130e-01	2.034150e-01	-3.595661e-02
1.329622e-01	2.039343e-01	-3.603767e-02
1.321082e-01	2.044484e-01	-3.611733e-02
1.312508e-01	2.049571e-01	-3.619559e-02
1.303901e-01	2.054604e-01	-3.627247e-02
1.295262e-01	2.059583e-01	-3.634796e-02
1.286589e-01	2.064506e-01	-3.642208e-02
1.277885e-01	2.069374e-01	-3.649483e-02
1.269148e-01	2.074187e-01	-3.656623e-02
1.260379e-01	2.078942e-01	-3.663629e-02
1.251579e-01	2.083641e-01	-3.670503e-02
1.242747e-01	2.088283e-01	-3.677247e-02
1.233884e-01	2.092867e-01	-3.683863e-02
1.224991e-01	2.097393e-01	-3.690354e-02
1.216067e-01	2.101861e-01	-3.696722e-02
1.207113e-01	2.106270e-01	-3.702971e-02
1.198130e-01	2.110620e-01	-3.709103e-02
1.189118e-01	2.114912e-01	-3.715122e-02
1.180077e-01	2.119144e-01	-3.721032e-02
1.171008e-01	2.123318e-01	-3.726836e-02
1.161911e-01	2.127431e-01	-3.732538e-02
1.152787e-01	2.131486e-01	-3.738142e-02
1.143637e-01	2.135481e-01	-3.743654e-02
1.134460e-01	2.139416e-01	-3.749076e-02
1.125257e-01	2.143293e-01	-3.754414e-02
1.116029e-01	2.147110e-01	-3.759673e-02
1.106777e-01	2.150867e-01	-3.764858e-02
1.097500e-01	2.154566e-01	-3.769973e-02
1.088200e-01	2.158206e-01	-3.775024e-02
1.078876e-01	2.161787e-01	-3.780017e-02
1.069530e-01	2.165310e-01	-3.784955e-02
1.060163e-01	2.168775e-01	-3.789846e-02
1.050773e-01	2.172182e-01	-3.794694e-02
1.041363e-01	2.175532e-01	-3.799505e-02
1.031933e-01	2.178824e-01	-3.804285e-02
1.022483e-01	2.182060e-01	-3.809039e-02
1.013014e-01	2.185239e-01	-3.813773e-02
1.003526e-01	2.188363e-01	-3.818493e-02
9.940199e-02	2.191431e-01	-3.823205e-02
9.844964e-02	2.194445e-01	-3.827913e-02
9.749559e-02	2.197404e-01	-3.832625e-02
9.653989e-02	2.200309e-01	-3.837344e-02
9.558260e-02	2.203161e-01	-3.842078e-02
9.462376e-02	2.205961e-01	-3.846832e-02
9.366342e-02	2.208708e-01	-3.851610e-02
9.270164e-02	2.211404e-01	-3.856419e-02
9.173847e-02	2.214049e-01	-3.861264e-02
9.077395e-02	2.216643e-01	-3.866150e-02
8.980814e-02	2.219188e-01	-3.871083e-02
8.884106e-02	2.221684e-01	-3.876066e-02
8.787279e-02	2.224131e-01	-3.881105e-02
8.690335e-02	2.226531e-01	-3.886205e-02
8.593279e-02	2.228883e-01	-3.891371e-02
8.496115e-02	2.231189e-01	-3.896606e-02
8.398848e-02	2.233449e-01	-3.901915e-02
8.301481e-02	2.235664e-01	-3.907303e-02
8.204018e-02	2.237835e-01	-3.912772e-02
8.106464e-02	2.239962e-01	-3.918328e-02
8.008822e-02	2.242045e-01	-3.923973e-02
7.911095e-02	2.244086e-01	-3.929710e-02
7.813287e-02	2.246085e-01	-3.935543e-02
7.715401e-02	2.248042e-01	-3.941476e-02
7.617441e-02	2.249959e-01	-3.947509e-02
7.519409e-02	2.251836e-01	-3.953647e-02
7.421310e-02	2.253673e-01	-3.959890e-02
7.323144e-02	2.255470e-01	-3.966242e-02
7.224916e-02	2.257230e-01	-3.972704e-02
7.126629e-02	2.258951e-01	-3.979277e-02
7.028283e-02	2.260635e-01	-3.985962e-02
6.929883e-02	2.262282e-01	-3.992762e-02
6.831431e-02	2.263892e-01	-3.999675e-02
6.732928e-02	2.265466e-01	-4.006704e-02
6.634377e-02	2.267005e-01	-4.013848e-02
6.535780e-02	2.268508e-01	-4.021106e-02
6.437139e-02	2.269976e-01	-4.028479e-02
6.338456e-02	2.271409e-01	-4.035966e-02
6.239732e-02	2.272809e-01	-4.043567e-02
6.140969e-02	2.274174e-01	-4.051279e-02
6.042169e-02	2.275506e-01	-4.059101e-02
5.943333e-02	2.276804e-01	-4.067033e-02
5.844462e-02	2.278069e-01	-4.075071e-02
5.745558e-02	2.279300e-01	-4.083214e-02
5.646623e-02	2.280499e-01	-4.091459e-02
5.547656e-02	2.281665e-01	-4.099803e-02
5.448659e-02	2.282798e-01	-4.108243e-02
5.349633e-02	2.283898e-01	-4.116777e-02
5.250579e-02	2.284966e-01	-4.125399e-02
5.151497e-02	2.286000e-01	-4.134107e-02
5.052389e-02	2.287002e-01	-4.142896e-02
4.953256e-02	2.287971e-01	-4.151762e-02
4.854096e-02	2.288907e-01	-4.160700e-02
4.754913e-02	2.289809e-01	-4.169706e-02
4.655705e-02	2.290678e-01	-4.178775e-02
4.556473e-02	2.291513e-01	-4.187900e-02
4.457218e-02	2.292315e-01	-4.197078e-02
4.357940e-02	2.293082e-01	-4.206302e-02
4.258640e-02	2.293815e-01	-4.215566e-02
4.159318e-02	2.294512e-01	-4.224864e-02
4.059975e-02	2.295175e-01	-4.234191e-02
3.960610e-02	2.295801e-01	-4.243539e-02
3.861225e-02	2.296392e-01	-4.252903e-02
3.761819e-02	2.296946e-01	-4.262276e-02
3.662394e-02	2.297462e-01	-4.271650e-02
3.562949e-02	2.297941e-01	-4.281019e-02
3.463485e-02	2.298381e-01	-4.290377e-02
3.364003e-02	2.298783e-01	-4.299716e-02
3.264504e-02	2.299145e-01	-4.309029e-02
3.164987e-02	2.299466e-01	-4.318309e-02
3.065455e-02	2.299747e-01	-4.327549e-02
2.965907e-02	2.299987e-01	-4.336741e-02
2.866345e-02	2.300184e-01	-4.345880e-02
2.766770e-02	2.300338e-01	-4.354957e-02
2.667183e-02	2.300448e-01	-4.363965e-02
2.567585e-02	2.300514e-01	-4.372898e-02
2.467977e-02	2.300534e-01	-4.381749e-02
2.368362e-02	2.300509e-01	-4.390510e-02
2.268741e-02	2.300437e-01	-4.399175e-02
2.169116e-02	2.300317e-01	-4.407738e-02
2.069488e-02	2.300148e-01	-4.416193e-02
1.969860e-02	2.299931e-01	-4.424532e-02
1.870235e-02	2.299663e-01	-4.432750e-02
1.770614e-02	2.299345e-01	-4.440841e-02
1.671000e-02	2.298974e-01	-4.448800e-02
1.571396e-02	2.298552e-01	-4.456621e-02
1.471805e-02	2.298076e-01	-4.464300e-02
1.372230e-02	2.297546e-01	-4.471830e-02
1.272674e-02	2.296962e-01	-4.479209e-02
1.173141e-02	2.296322e-01	-4.486431e-02
1.073634e-02	2.295626e-01	-4.493494e-02
9.741566e-03	2.294873e-01	-4.500392e-02
8.747135e-03	2.294062e-01	-4.507124e-02
7.753083e-03	2.293193e-01	-4.513686e-02
6.759452e-03	2.292265e-01	-4.520077e-02
5.766284e-03	2.291278e-01	-4.526293e-02
4.773624e-03	2.290230e-01	-4.532334e-02
3.781518e-03	2.289122e-01	-4.538197e-02
2.790010e-03	2.287952e-01	-4.543883e-02
1.799150e-03	2.286721e-01	-4.549391e-02
8.089839e-04	2.285428e-01	-4.554720e-02
-1.804380e-04	2.284072e-01	-4.559871e-02
-1.169067e-03	2.282653e-01	-4.564846e-02
-2.156853e-03	2.281171e-01	-4.569644e-02
-3.143745e-03	2.279625e-01	-4.574268e-02
-4.129694e-03	2.278015e-01	-4.578720e-02
-5.114648e-03	2.276340e-01	-4.583001e-02
-6.098557e-03	2.274602e-01	-4.587116e-02
-7.081371e-03	2.272799e-01	-4.591067e-02
-8.063039e-03	2.270931e-01	-4.594857e-02
-9.043512e-03	2.268998e-01	-4.598490e-02
-1.002274e-02	2.267001e-01	-4.601971e-02
-1.100068e-02	2.264939e-01	-4.605304e-02
-1.197727e-02	2.262812e-01	-4.608495e-02
-1.295248e-02	2.260620e-01	-4.611547e-02
-1.392625e-02	2.258364e-01	-4.614467e-02
-1.489854e-02	2.256043e-01	-4.617261e-02
-1.586931e-02	2.253658e-01	-4.619934e-02
-1.683852e-02	2.251209e-01	-4.622493e-02
-1.780611e-02	2.248696e-01	-4.624944e-02
-1.877207e-02	2.246119e-01	-4.627293e-02
-1.973633e-02	2.243480e-01	-4.629548e-02
-2.069888e-02	2.240777e-01	-4.631716e-02
-2.165967e-02	2.238012e-01	-4.633803e-02
-2.261866e-02	2.235185e-01	-4.635817e-02
-2.357584e-02	2.232297e-01	-4.637765e-02
-2.453116e-02	2.229347e-01	-4.639655e-02
-2.548460e-02	2.226337e-01	-4.641494e-02
-2.643614e-02	2.223267e-01	-4.643288e-02
-2.738574e-02	2.220137e-01	-4.645047e-02
-2.833338e-02	2.216949e-01	-4.646777e-02
-2.927905e-02	2.213702e-01	-4.648485e-02
-3.022272e-02	2.210397e-01	-4.650179e-02
-3.116438e-02	2.207036e-01	-4.651866e-02
-3.210400e-02	2.203618e-01	-4.653554e-02
-3.304158e-02	2.200145e-01	-4.655249e-02
-3.397711e-02	2.196616e-01	-4.656958e-02
-3.491057e-02	2.193034e-01	-4.658688e-02
-3.584196e-02	2.189398e-01	-4.660445e-02
-3.677126e-02	2.185709e-01	-4.662237e-02
-3.769847e-02	2.181968e-01	-4.664068e-02
-3.862360e-02	2.178176e-01	-4.665946e-02
-3.954663e-02	2.174334e-01	-4.667875e-02
-4.046757e-02	2.170442e-01	-4.669861e-02
-4.138642e-02	2.166501e-01	-4.671909e-02
-4.230317e-02	2.162512e-01	-4.674024e-02
-4.321785e-02	2.158476e-01	-4.676211e-02
-4.413045e-02	2.154394e-01	-4.678474e-02
-4.504097e-02	2.150266e-01	-4.680816e-02
-4.594944e-02	2.146094e-01	-4.683241e-02
-4.685585e-02	2.141877e-01	-4.685753e-02
-4.776022e-02	2.137618e-01	-4.688355e-02
-4.866256e-02	2.133316e-01	-4.691048e-02
-4.956289e-02	2.128973e-01	-4.693835e-02
-5.046123e-02	2.124589e-01	-4.696717e-02
-5.135757e-02	2.120166e-01	-4.699697e-02
-5.225196e-02	2.115703e-01	-4.702774e-02
-5.314439e-02	2.111203e-01	-4.705949e-02
-5.403490e-02	2.106665e-01	-4.709223e-02
-5.492350e-02	2.102090e-01	-4.712594e-02
-5.581021e-02	2.097480e-01	-4.716063e-02
-5.669505e-02	2.092835e-01	-4.719628e-02
-5.757805e-02	2.088155e-01	-4.723287e-02
-5.845923e-02	2.083442e-01	-4.727038e-02
-5.933861e-02	2.078697e-01	-4.730879e-02
-6.021621e-02	2.073919e-01	-4.734807e-02
-6.109207e-02	2.069110e-01	-4.738819e-02
-6.196620e-02	2.064270e-01	-4.742910e-02
-6.283863e-02	2.059401e-01	-4.747077e-02
-6.370938e-02	2.054502e-01	-4.751315e-02
-6.457848e-02	2.049574e-01	-4.755619e-02
-6.544596e-02	2.044619e-01	-4.759984e-02
-6.631183e-02	2.039636e-01	-4.764403e-02
-6.717613e-02	2.034626e-01	-4.768872e-02
-6.803888e-02	2.029590e-01	-4.773382e-02
-6.890010e-02	2.024528e-01	-4.777927e-02
-6.975982e-02	2.019441e-01	-4.782499e-02
-7.061805e-02	2.014329e-01	-4.787092e-02
-7.147483e-02	2.009192e-01	-4.791697e-02
-7.233018e-02	2.004032e-01	-4.796305e-02
-7.318410e-02	1.998849e-01	-4.800908e-02
-7.403664e-02	1.993642e-01	-4.805497e-02
-7.488779e-02	1.988413e-01	-4.810063e-02
-7.573760e-02	1.983161e-01	-4.814596e-02
-7.658605e-02	1.977888e-01	-4.819086e-02
-7.743319e-02	1.972593e-01	-4.823523e-02
-7.827901e-02	1.967276e-01	-4.827897e-02
-7.912354e-02	1.961938e-01	-4.832198e-02
-7.996678e-02	1.956579e-01	-4.836414e-02
-8.080874e-02	1.951200e-01	-4.840535e-02
-8.164943e-02	1.945800e-01	-4.844551e-02
-8.248885e-02	1.940379e-01	-4.848449e-02
-8.332702e-02	1.934938e-01	-4.852218e-02
-8.416393e-02	1.929476e-01	-4.855849e-02
-8.499958e-02	1.923995e-01	-4.859328e-02
-8.583397e-02	1.918493e-01	-4.862645e-02
-8.666709e-02	1.912971e-01	-4.865789e-02
-8.749894e-02	1.907429e-01	-4.868748e-02
-8.832951e-02	1.901867e-01	-4.871510e-02
-8.915879e-02	1.896284e-01	-4.874066e-02
-8.998677e-02	1.890681e-01	-4.876403e-02
-9.081342e-02	1.885058e-01	-4.878511e-02
-9.163873e-02	1.879415e-01	-4.880378e-02
-9.246268e-02	1.873750e-01	-4.881995e-02
-9.328524e-02	1.868065e-01	-4.883351e-02
-9.410640e-02	1.862359e-01	-4.884436e-02
-9.492611e-02	1.856632e-01	-4.885240e-02
-9.574435e-02	1.850884e-01	-4.885753e-02
-9.656110e-02	1.845114e-01	-4.885965e-02
-9.737630e-02	1.839322e-01	-4.885869e-02
-9.818992e-02	1.833508e-01	-4.885456e-02
-9.900193e-02	1.827672e-01	-4.884716e-02
-9.981228e-02	1.821814e-01	-4.883644e-02
-1.006209e-01	1.815932e-01	-4.882230e-02
-1.014278e-01	1.810028e-01	-4.880469e-02
-1.022329e-01	1.804101e-01	-4.878354e-02
-1.030362e-01	1.798149e-01	-4.875878e-02
-1.038375e-01	1.792174e-01	-4.873038e-02
-1.046369e-01	1.786175e-01	-4.869827e-02
-1.054343e-01	1.780151e-01	-4.866242e-02
-1.062297e-01	1.774102e-01	-4.862278e-02
-1.070229e-01	1.768028e-01	-4.857932e-02
-1.078139e-01	1.761929e-01	-4.853203e-02
-1.086027e-01	1.755804e-01	-4.848087e-02
-1.093892e-01	1.749653e-01	-4.842583e-02
-1.101734e-01	1.743475e-01	-4.836691e-02
-1.109551e-01	1.737271e-01	-4.830410e-02
-1.117344e-01	1.731039e-01	-4.823740e-02
-1.125111e-01	1.724780e-01	-4.816683e-02
-1.132852e-01	1.718494e-01	-4.809239e-02
-1.140566e-01	1.712179e-01	-4.801410e-02
-1.148253e-01	1.705836e-01	-4.793200e-02
-1.155913e-01	1.699465e-01	-4.784612e-02
-1.163544e-01	1.693064e-01	-4.775648e-02
-1.171146e-01	1.686634e-01	-4.766314e-02
-1.178718e-01	1.680175e-01	-4.756614e-02
-1.186260e-01	1.673687e-01	-4.746554e-02
-1.193771e-01	1.667168e-01	-4.736139e-02
-1.201251e-01	1.660618e-01	-4.725375e-02
-1.208699e-01	1.654039e-01	-4.714270e-02
-1.216115e-01	1.647428e-01	-4.702829e-02
-1.223498e-01	1.640787e-01	-4.691062e-02
-1.230847e-01	1.634114e-01	-4.678975e-02
-1.238162e-01	1.627410e-01	-4.666578e-02
-1.245444e-01	1.620674e-01	-4.653878e-02
-1.252690e-01	1.613906e-01	-4.640885e-02
-1.259901e-01	1.607106e-01	-4.627608e-02
-1.267076e-01	1.600274e-01	-4.614057e-02
-1.274216e-01	1.593410e-01	-4.600242e-02
-1.281318e-01	1.586513e-01	-4.586171e-02
-1.288385e-01	1.579583e-01	-4.571857e-02
-1.295414e-01	1.572620e-01	-4.557309e-02
-1.302405e-01	1.565625e-01	-4.542538e-02
-1.309359e-01	1.558597e-01	-4.527555e-02
-1.316275e-01	1.551535e-01	-4.512370e-02
-1.323153e-01	1.544440e-01	-4.496994e-02
-1.329992e-01	1.537313e-01	-4.481439e-02
-1.336792e-01	1.530151e-01	-4.465716e-02
-1.343554e-01	1.522957e-01	-4.449836e-02
-1.350276e-01	1.515729e-01	-4.433809e-02
-1.356959e-01	1.508469e-01	-4.417647e-02
-1.363603e-01	1.501174e-01	-4.401361e-02
-1.370208e-01	1.493847e-01	-4.384962e-02
-1.376773e-01	1.486486e-01	-4.368460e-02
-1.383299e-01	1.479093e-01	-4.351867e-02
-1.389784e-01	1.471666e-01	-4.335193e-02
-1.396231e-01	1.464207e-01	-4.318449e-02
-1.402637e-01	1.456715e-01	-4.301645e-02
-1.409004e-01	1.449190e-01	-4.284791e-02
-1.415331e-01	1.441633e-01	-4.267898e-02
-1.421619e-01	1.434043e-01	-4.250974e-02
-1.427867e-01	1.426422e-01	-4.234030e-02
-1.434076e-01	1.418769e-01	-4.217075e-02
-1.440246e-01	1.411084e-01	-4.200118e-02
-1.446377e-01	1.403367e-01	-4.183168e-02
-1.452468e-01	1.395620e-01	-4.166233e-02
